,state_change_user_id,state_change_date,state,type,use,code,address_id,total_area
0,1,2022-04-06 18:31:49.701864+00:00,1,2,1,A6N-13N-62-O1,A6N-13N-62-O1,78.8
1,1,2022-04-06 18:31:49.714849+00:00,1,9,0,A6N-13N-62-S101,A6N-13N-62-S101,55.0
2,1,2022-04-06 18:31:49.728594+00:00,1,9,0,A6N-13N-62-S102,A6N-13N-62-S102,45.0
3,1,2022-04-06 18:31:49.742945+00:00,1,9,0,A6N-13N-62-S103,A6N-13N-62-S103,31.0
4,1,2022-04-06 18:31:49.756702+00:00,1,9,0,A6N-13N-62-S104,A6N-13N-62-S104,40.0
5,1,2022-04-06 18:31:49.770854+00:00,1,9,0,A6N-13N-62-S105,A6N-13N-62-S105,40.0
6,1,2022-04-06 18:31:49.784425+00:00,1,9,0,A6N-13N-62-S106,A6N-13N-62-S106,52.5
7,1,2022-04-06 18:31:49.796243+00:00,1,9,0,A6N-13N-62-S107,A6N-13N-62-S107,45.9
8,1,2022-04-06 18:31:49.817080+00:00,1,9,0,A6N-13N-62-S108,A6N-13N-62-S108,45.4
9,1,2022-04-06 18:31:49.836801+00:00,1,9,0,A6N-13N-62-S109,A6N-13N-62-S109,44.6
10,1,2022-04-06 18:31:49.850092+00:00,1,9,0,A6N-13N-62-S110,A6N-13N-62-S110,44.1
11,1,2022-04-06 18:31:49.872405+00:00,1,9,0,A6N-13N-62-S111,A6N-13N-62-S111,43.3
12,1,2022-04-06 18:31:49.893920+00:00,1,9,0,A6N-13N-62-S112,A6N-13N-62-S112,42.7
13,1,2022-04-06 18:31:49.916271+00:00,1,9,0,A6N-13N-62-S114,A6N-13N-62-S114,41.4
14,1,2022-04-06 18:31:49.929607+00:00,1,9,0,A6N-13N-62-S201,A6N-13N-62-S201,35.0
15,1,2022-04-06 18:31:49.942217+00:00,1,9,0,A6N-13N-62-S202,A6N-13N-62-S202,28.0
16,1,2022-04-06 18:31:49.961231+00:00,1,9,0,A6N-13N-62-S203,A6N-13N-62-S203,23.0
17,1,2022-04-06 18:31:49.973196+00:00,1,9,0,A6N-13N-62-S204,A6N-13N-62-S204,25.0
18,1,2022-04-06 18:31:49.993262+00:00,1,9,0,A6N-13N-62-S205,A6N-13N-62-S205,28.0
19,1,2022-04-06 18:31:50.006330+00:00,1,9,0,A6N-13N-62-S206,A6N-13N-62-S206,34.0
20,1,2022-04-06 18:31:50.020393+00:00,1,9,0,A6N-13N-62-S207,A6N-13N-62-S207,33.8
21,1,2022-04-06 18:31:50.042538+00:00,1,9,0,A6N-13N-62-S208,A6N-13N-62-S208,34.0
22,1,2022-04-06 18:31:50.063239+00:00,1,9,0,A6N-13N-62-S209,A6N-13N-62-S209,33.8
23,1,2022-04-06 18:31:50.083828+00:00,1,9,0,A6N-13N-62-S210,A6N-13N-62-S210,34.0
24,1,2022-04-06 18:31:50.097800+00:00,1,9,0,A6N-13N-62-S211,A6N-13N-62-S211,33.8
25,1,2022-04-06 18:31:50.110897+00:00,1,9,0,A6N-13N-62-S212,A6N-13N-62-S212,34.7
26,1,2022-04-06 18:31:50.124043+00:00,1,9,0,A6N-13N-62-S214,A6N-13N-62-S214,35.7
27,1,2022-04-06 18:31:50.137226+00:00,1,9,0,A6N-13N-62-S215,A6N-13N-62-S215,2.0
28,1,2022-04-06 18:31:50.150505+00:00,1,9,0,A6N-13N-62-S216,A6N-13N-62-S216,35.5
29,1,2022-04-06 18:31:50.171097+00:00,1,9,0,A6N-13N-62-S217,A6N-13N-62-S217,39.9
30,1,2022-04-06 18:31:50.192367+00:00,1,9,0,A6N-13N-62-S218,A6N-13N-62-S218,33.2
31,1,2022-04-06 18:31:50.204767+00:00,1,9,0,A6N-13N-62-S219,A6N-13N-62-S219,40.6
32,1,2022-04-06 18:31:50.218759+00:00,1,9,0,A6N-13N-62-S220,A6N-13N-62-S220,31.9
33,1,2022-04-06 18:31:50.232186+00:00,1,9,0,A6N-13N-62-S221,A6N-13N-62-S221,30.3
34,1,2022-04-06 18:31:50.244855+00:00,1,9,0,A6N-13N-62-S222,A6N-13N-62-S222,30.6
