,state_change_user_id,state_change_date,state,type,use,code,address_id,total_area
0,1,2022-04-28 22:01:35.003453+00:00,1,2,1,A6N-13N-62-O1,A6N-13N-62-O1,78.8
1,1,2022-04-28 22:01:35.008007+00:00,1,9,0,A6N-13N-62-S101,A6N-13N-62-S101,55.0
2,1,2022-04-28 22:01:35.012398+00:00,1,9,0,A6N-13N-62-S102,A6N-13N-62-S102,45.0
3,1,2022-04-28 22:01:35.016882+00:00,1,9,0,A6N-13N-62-S103,A6N-13N-62-S103,31.0
4,1,2022-04-28 22:01:35.020971+00:00,1,9,0,A6N-13N-62-S104,A6N-13N-62-S104,40.0
5,1,2022-04-28 22:01:35.025016+00:00,1,9,0,A6N-13N-62-S105,A6N-13N-62-S105,40.0
6,1,2022-04-28 22:01:35.029079+00:00,1,9,0,A6N-13N-62-S106,A6N-13N-62-S106,52.5
7,1,2022-04-28 22:01:35.033338+00:00,1,9,0,A6N-13N-62-S107,A6N-13N-62-S107,45.9
8,1,2022-04-28 22:01:35.037374+00:00,1,9,0,A6N-13N-62-S108,A6N-13N-62-S108,45.4
9,1,2022-04-28 22:01:35.041530+00:00,1,9,0,A6N-13N-62-S109,A6N-13N-62-S109,44.6
10,1,2022-04-28 22:01:35.045581+00:00,1,9,0,A6N-13N-62-S110,A6N-13N-62-S110,44.1
11,1,2022-04-28 22:01:35.049653+00:00,1,9,0,A6N-13N-62-S111,A6N-13N-62-S111,43.3
12,1,2022-04-28 22:01:35.053633+00:00,1,9,0,A6N-13N-62-S112,A6N-13N-62-S112,42.7
13,1,2022-04-28 22:01:35.058028+00:00,1,9,0,A6N-13N-62-S114,A6N-13N-62-S114,41.4
14,1,2022-04-28 22:01:35.062232+00:00,1,9,0,A6N-13N-62-S201,A6N-13N-62-S201,35.0
15,1,2022-04-28 22:01:35.066356+00:00,1,9,0,A6N-13N-62-S202,A6N-13N-62-S202,28.0
16,1,2022-04-28 22:01:35.070566+00:00,1,9,0,A6N-13N-62-S203,A6N-13N-62-S203,23.0
17,1,2022-04-28 22:01:35.074759+00:00,1,9,0,A6N-13N-62-S204,A6N-13N-62-S204,25.0
18,1,2022-04-28 22:01:35.079027+00:00,1,9,0,A6N-13N-62-S205,A6N-13N-62-S205,28.0
19,1,2022-04-28 22:01:35.083054+00:00,1,9,0,A6N-13N-62-S206,A6N-13N-62-S206,34.0
20,1,2022-04-28 22:01:35.087065+00:00,1,9,0,A6N-13N-62-S207,A6N-13N-62-S207,33.8
21,1,2022-04-28 22:01:35.091056+00:00,1,9,0,A6N-13N-62-S208,A6N-13N-62-S208,34.0
22,1,2022-04-28 22:01:35.095216+00:00,1,9,0,A6N-13N-62-S209,A6N-13N-62-S209,33.8
23,1,2022-04-28 22:01:35.099231+00:00,1,9,0,A6N-13N-62-S210,A6N-13N-62-S210,34.0
24,1,2022-04-28 22:01:35.103329+00:00,1,9,0,A6N-13N-62-S211,A6N-13N-62-S211,33.8
25,1,2022-04-28 22:01:35.107307+00:00,1,9,0,A6N-13N-62-S212,A6N-13N-62-S212,34.7
26,1,2022-04-28 22:01:35.111284+00:00,1,9,0,A6N-13N-62-S214,A6N-13N-62-S214,35.7
27,1,2022-04-28 22:01:35.115346+00:00,1,9,0,A6N-13N-62-S215,A6N-13N-62-S215,2.0
28,1,2022-04-28 22:01:35.119712+00:00,1,9,0,A6N-13N-62-S216,A6N-13N-62-S216,35.5
29,1,2022-04-28 22:01:35.123805+00:00,1,9,0,A6N-13N-62-S217,A6N-13N-62-S217,39.9
30,1,2022-04-28 22:01:35.127837+00:00,1,9,0,A6N-13N-62-S218,A6N-13N-62-S218,33.2
31,1,2022-04-28 22:01:35.131926+00:00,1,9,0,A6N-13N-62-S219,A6N-13N-62-S219,40.6
32,1,2022-04-28 22:01:35.135827+00:00,1,9,0,A6N-13N-62-S220,A6N-13N-62-S220,31.9
33,1,2022-04-28 22:01:35.139814+00:00,1,9,0,A6N-13N-62-S221,A6N-13N-62-S221,30.3
34,1,2022-04-28 22:01:35.143838+00:00,1,9,0,A6N-13N-62-S222,A6N-13N-62-S222,30.6
35,1,2022-04-28 22:01:35.147841+00:00,1,9,0,A6N-13N-62-S301,A6N-13N-62-S301,35.0
36,1,2022-04-28 22:01:35.151812+00:00,1,9,0,A6N-13N-62-S302,A6N-13N-62-S302,28.0
37,1,2022-04-28 22:01:35.155739+00:00,1,9,0,A6N-13N-62-S303,A6N-13N-62-S303,23.0
38,1,2022-04-28 22:01:35.159642+00:00,1,9,0,A6N-13N-62-S304,A6N-13N-62-S304,25.0
39,1,2022-04-28 22:01:35.163737+00:00,1,9,0,A6N-13N-62-S305,A6N-13N-62-S305,28.0
40,1,2022-04-28 22:01:35.167898+00:00,1,9,0,A6N-13N-62-S306,A6N-13N-62-S306,34.0
