,state_change_user_id,state_change_date,state,code,name
0,1,2022-04-28 22:01:35.855888+00:00,1,1,Activo
1,1,2022-04-28 22:01:35.859375+00:00,1,11,Disponible
2,1,2022-04-28 22:01:35.862398+00:00,1,1110,Bancos
3,1,2022-04-28 22:01:35.865784+00:00,1,111005,Moneda nacional
4,1,2022-04-28 22:01:35.869154+00:00,1,11100505,"Banco de Occidente, 321654987"
5,1,2022-04-28 22:01:35.872058+00:00,1,13,Deudores
6,1,2022-04-28 22:01:35.875008+00:00,1,1328,Aportes por cobrar
7,1,2022-04-28 22:01:35.877802+00:00,1,132805,Aporte EPS por cobrar
8,1,2022-04-28 22:01:35.881093+00:00,1,132810,Aporte pensiones por cobrar
9,1,2022-04-28 22:01:35.884699+00:00,1,1380,Deudores varios
10,1,2022-04-28 22:01:35.887715+00:00,1,138020,Cuentas por cobrar de terceros
11,1,2022-04-28 22:01:35.890523+00:00,1,13802005,Arriendos inmuebles terceros por cobrar
12,1,2022-04-28 22:01:35.893430+00:00,1,13802010,IVA arriendos inmuebles terceros por cobrar
13,1,2022-04-28 22:01:35.896530+00:00,1,13802015,Servicio publicos terceros por cobrar a inquilino
14,1,2022-04-28 22:01:35.899712+00:00,1,138025,Pagos por cuenta de terceros
15,1,2022-04-28 22:01:35.902813+00:00,1,13802505,Servicios publicos de terceros por cobrar a propietario
16,1,2022-04-28 22:01:35.905813+00:00,1,13802510,IVA servicios publicos terceros por cobrar a propietario
17,1,2022-04-28 22:01:35.908747+00:00,1,2,Pasivo
18,1,2022-04-28 22:01:35.911636+00:00,1,23,Cuentas por pagar
19,1,2022-04-28 22:01:35.914697+00:00,1,2335,Costos y gastos por pagar
20,1,2022-04-28 22:01:35.917661+00:00,1,233540,Arrendamientos
21,1,2022-04-28 22:01:35.920642+00:00,1,23354005,Arriendo inmueble por pagar
22,1,2022-04-28 22:01:35.923580+00:00,1,233550,Servicios publicos por pagar
23,1,2022-04-28 22:01:35.926555+00:00,1,23355005,Servicios publicos internos por pagar
24,1,2022-04-28 22:01:35.929633+00:00,1,23355010,Servicios publicos de terceros por pagar
25,1,2022-04-28 22:01:35.932518+00:00,1,2365,Retencion en la fuente
26,1,2022-04-28 22:01:35.935403+00:00,1,236530,Arrendamientos
27,1,2022-04-28 22:01:35.938368+00:00,1,23653005,Rentefuente arriendo inmueble por pagar
28,1,2022-04-28 22:01:35.941453+00:00,1,2370,Retenciones y aportes de nomina
29,1,2022-04-28 22:01:35.944685+00:00,1,237005,Aportes EPS por pagar
