,state_change_user_id,state_change_date,state,type,use,code,address_id,total_area
0,1,2022-08-24 22:17:43.063271+00:00,1,2,1,A6N-13N-62-O1,A6N-13N-62-O1,79
1,1,2022-08-24 22:17:43.063297+00:00,1,9,0,A6N-13N-62-S101,A6N-13N-62-S101,55
2,1,2022-08-24 22:17:43.063307+00:00,1,9,0,A6N-13N-62-S102,A6N-13N-62-S102,45
3,1,2022-08-24 22:17:43.063316+00:00,1,9,0,A6N-13N-62-S103,A6N-13N-62-S103,31
4,1,2022-08-24 22:17:43.063324+00:00,1,9,0,A6N-13N-62-S104,A6N-13N-62-S104,40
5,1,2022-08-24 22:17:43.063332+00:00,1,9,0,A6N-13N-62-S105,A6N-13N-62-S105,40
6,1,2022-08-24 22:17:43.063339+00:00,1,9,0,A6N-13N-62-S106,A6N-13N-62-S106,52
7,1,2022-08-24 22:17:43.063347+00:00,1,9,0,A6N-13N-62-S107,A6N-13N-62-S107,46
8,1,2022-08-24 22:17:43.063355+00:00,1,9,0,A6N-13N-62-S108,A6N-13N-62-S108,45
9,1,2022-08-24 22:17:43.063362+00:00,1,9,0,A6N-13N-62-S109,A6N-13N-62-S109,45
10,1,2022-08-24 22:17:43.063370+00:00,1,9,0,A6N-13N-62-S110,A6N-13N-62-S110,44
11,1,2022-08-24 22:17:43.063378+00:00,1,9,0,A6N-13N-62-S111,A6N-13N-62-S111,43
12,1,2022-08-24 22:17:43.063386+00:00,1,9,0,A6N-13N-62-S112,A6N-13N-62-S112,43
13,1,2022-08-24 22:17:43.063393+00:00,1,9,0,A6N-13N-62-S114,A6N-13N-62-S114,41
14,1,2022-08-24 22:17:43.063401+00:00,1,9,0,A6N-13N-62-S201,A6N-13N-62-S201,35
15,1,2022-08-24 22:17:43.063409+00:00,1,9,0,A6N-13N-62-S202,A6N-13N-62-S202,28
16,1,2022-08-24 22:17:43.063417+00:00,1,9,0,A6N-13N-62-S203,A6N-13N-62-S203,23
17,1,2022-08-24 22:17:43.063425+00:00,1,9,0,A6N-13N-62-S204,A6N-13N-62-S204,25
18,1,2022-08-24 22:17:43.063433+00:00,1,9,0,A6N-13N-62-S205,A6N-13N-62-S205,28
19,1,2022-08-24 22:17:43.063440+00:00,1,9,0,A6N-13N-62-S206,A6N-13N-62-S206,34
20,1,2022-08-24 22:17:43.063448+00:00,1,9,0,A6N-13N-62-S207,A6N-13N-62-S207,34
21,1,2022-08-24 22:17:43.063455+00:00,1,9,0,A6N-13N-62-S208,A6N-13N-62-S208,34
22,1,2022-08-24 22:17:43.063463+00:00,1,9,0,A6N-13N-62-S209,A6N-13N-62-S209,34
