,id,state_change_user_id,state_change_date,state,realty_id,estate_id,percentage
0,1,1,2022-11-23 13:30:30.936946+00:00,1,A6N-13N-62-O1,760010100020700370004000000004,100.0000
1,2,1,2022-11-23 13:30:30.937000+00:00,1,A6N-13N-62-S101,760010100020700370004000000004,100.0000
2,3,1,2022-11-23 13:30:30.937026+00:00,1,A6N-13N-62-S102,760010100020700370004000000004,100.0000
3,4,1,2022-11-23 13:30:30.937046+00:00,1,A6N-13N-62-S103,760010100020700370004000000004,100.0000
4,5,1,2022-11-23 13:30:30.937065+00:00,1,A6N-13N-62-S104,760010100020700370004000000004,100.0000
5,6,1,2022-11-23 13:30:30.937084+00:00,1,A6N-13N-62-S105,760010100020700370004000000004,100.0000
6,7,1,2022-11-23 13:30:30.937103+00:00,1,A6N-13N-62-S106,760010100020700370004000000004,100.0000
7,8,1,2022-11-23 13:30:30.937121+00:00,1,A6N-13N-62-S107,760010100020700370004000000004,100.0000
8,9,1,2022-11-23 13:30:30.937139+00:00,1,A6N-13N-62-S108,760010100020700370004000000004,100.0000
9,10,1,2022-11-23 13:30:30.937158+00:00,1,A6N-13N-62-S109,760010100020700370004000000004,100.0000
10,11,1,2022-11-23 13:30:30.937176+00:00,1,A6N-13N-62-S110,760010100020700370004000000004,100.0000
11,12,1,2022-11-23 13:30:30.937194+00:00,1,A6N-13N-62-S111,760010100020700370004000000004,100.0000
12,13,1,2022-11-23 13:30:30.937212+00:00,1,A6N-13N-62-S112,760010100020700370004000000004,100.0000
13,14,1,2022-11-23 13:30:30.937230+00:00,1,A6N-13N-62-S114,760010100020700370004000000004,100.0000
14,15,1,2022-11-23 13:30:30.937249+00:00,1,A6N-13N-62-S201,760010100020700370004000000004,100.0000
15,16,1,2022-11-23 13:30:30.937267+00:00,1,A6N-13N-62-S202,760010100020700370004000000004,100.0000
16,17,1,2022-11-23 13:30:30.937285+00:00,1,A6N-13N-62-S203,760010100020700370004000000004,100.0000
17,18,1,2022-11-23 13:30:30.937305+00:00,1,A6N-13N-62-S204,760010100020700370004000000004,100.0000
18,19,1,2022-11-23 13:30:30.937324+00:00,1,A6N-13N-62-S205,760010100020700370004000000004,100.0000
19,20,1,2022-11-23 13:30:30.937342+00:00,1,A6N-13N-62-S206,760010100020700370004000000004,100.0000
20,21,1,2022-11-23 13:30:30.937360+00:00,1,A6N-13N-62-S207,760010100020700370004000000004,100.0000
21,22,1,2022-11-23 13:30:30.937378+00:00,1,A6N-13N-62-S208,760010100020700370004000000004,100.0000
22,23,1,2022-11-23 13:30:30.937396+00:00,1,A6N-13N-62-S209,760010100020700370004000000004,100.0000
23,24,1,2022-11-23 13:30:30.937414+00:00,1,A6N-13N-62-S210,760010100020700370004000000004,100.0000
24,25,1,2022-11-23 13:30:30.937432+00:00,1,A6N-13N-62-S211,760010100020700370004000000004,100.0000
25,26,1,2022-11-23 13:30:30.937450+00:00,1,A6N-13N-62-S212,760010100020700370004000000004,100.0000
26,27,1,2022-11-23 13:30:30.937467+00:00,1,A6N-13N-62-S214,760010100020700370004000000004,100.0000
27,28,1,2022-11-23 13:30:30.937485+00:00,1,A6N-13N-62-S215,760010100020700370004000000004,100.0000
28,29,1,2022-11-23 13:30:30.937503+00:00,1,A6N-13N-62-S216,760010100020700370004000000004,100.0000
29,30,1,2022-11-23 13:30:30.937521+00:00,1,A6N-13N-62-S217,760010100020700370004000000004,100.0000
30,31,1,2022-11-23 13:30:30.937539+00:00,1,A6N-13N-62-S218,760010100020700370004000000004,100.0000
31,32,1,2022-11-23 13:30:30.937557+00:00,1,A6N-13N-62-S219,760010100020700370004000000004,100.0000
32,33,1,2022-11-23 13:30:30.937574+00:00,1,A6N-13N-62-S220,760010100020700370004000000004,100.0000
33,34,1,2022-11-23 13:30:30.937592+00:00,1,A6N-13N-62-S221,760010100020700370004000000004,100.0000
34,35,1,2022-11-23 13:30:30.937610+00:00,1,A6N-13N-62-S222,760010100020700370004000000004,100.0000
35,36,1,2022-11-23 13:30:30.937628+00:00,1,A6N-13N-62-S301,760010100020700370004000000004,100.0000
36,37,1,2022-11-23 13:30:30.937646+00:00,1,A6N-13N-62-S302,760010100020700370004000000004,100.0000
37,38,1,2022-11-23 13:30:30.937663+00:00,1,A6N-13N-62-S303,760010100020700370004000000004,100.0000
38,39,1,2022-11-23 13:30:30.937681+00:00,1,A6N-13N-62-S304,760010100020700370004000000004,100.0000
39,40,1,2022-11-23 13:30:30.937698+00:00,1,A6N-13N-62-S305,760010100020700370004000000004,100.0000
40,41,1,2022-11-23 13:30:30.937716+00:00,1,A6N-13N-62-S306,760010100020700370004000000004,100.0000
41,42,1,2022-11-23 13:30:30.937734+00:00,1,A6N-13N-62-S307,760010100020700370004000000004,100.0000
42,43,1,2022-11-23 13:30:30.937752+00:00,1,A6N-13N-62-S308,760010100020700370004000000004,100.0000
43,44,1,2022-11-23 13:30:30.937769+00:00,1,A6N-13N-62-S309,760010100020700370004000000004,100.0000
44,45,1,2022-11-23 13:30:30.937787+00:00,1,A6N-13N-62-S310,760010100020700370004000000004,100.0000
45,46,1,2022-11-23 13:30:30.937804+00:00,1,A6N-13N-62-S311,760010100020700370004000000004,100.0000
46,47,1,2022-11-23 13:30:30.937822+00:00,1,A6N-13N-62-S312,760010100020700370004000000004,100.0000
47,48,1,2022-11-23 13:30:30.937840+00:00,1,A6N-13N-62-S314,760010100020700370004000000004,100.0000
48,49,1,2022-11-23 13:30:30.937875+00:00,1,A6N-13N-62-S315,760010100020700370004000000004,100.0000
49,50,1,2022-11-23 13:30:30.937902+00:00,1,A6N-13N-62-S316,760010100020700370004000000004,100.0000
50,51,1,2022-11-23 13:30:30.937923+00:00,1,A6N-13N-62-S317,760010100020700370004000000004,100.0000
51,52,1,2022-11-23 13:30:30.937943+00:00,1,A6N-13N-62-S318,760010100020700370004000000004,100.0000
52,53,1,2022-11-23 13:30:30.937962+00:00,1,A6N-13N-62-S319,760010100020700370004000000004,100.0000
53,54,1,2022-11-23 13:30:30.937982+00:00,1,A6N-13N-62-S320,760010100020700370004000000004,100.0000
54,55,1,2022-11-23 13:30:30.938000+00:00,1,A6N-13N-62-S321,760010100020700370004000000004,100.0000
55,56,1,2022-11-23 13:30:30.938019+00:00,1,A6N-13N-62-S322,760010100020700370004000000004,100.0000
56,57,1,2022-11-23 13:30:30.938037+00:00,1,A6N-13N-66,760010100020700370004000000004,100.0000
57,58,1,2022-11-23 13:30:30.938056+00:00,1,A6N-13N-68,760010100020700370004000000004,100.0000
58,59,1,2022-11-23 13:30:30.938074+00:00,1,K1-17-37,760010100031300020001000000001,100.0000
59,60,1,2022-11-23 13:30:30.938092+00:00,1,K1-17-43,760010100031300020001000000001,100.0000
60,61,1,2022-11-23 13:30:30.938110+00:00,1,K1-17-47,760010100031300020001000000001,100.0000
61,62,1,2022-11-23 13:30:30.938128+00:00,1,K1-17-53,760010100031300020001000000001,100.0000
62,63,1,2022-11-23 13:30:30.938146+00:00,1,K1-17-57,760010100031300020001000000001,100.0000
63,64,1,2022-11-23 13:30:30.938164+00:00,1,K1-17-65,760010100031300020001000000001,100.0000
64,65,1,2022-11-23 13:30:30.938182+00:00,1,C18-1N-33,760010100031300020001000000001,100.0000
