,id,state_change_user_id,state_change_date,state,realty_id,estate_id,percentage
0,1,1,2022-09-29 19:41:53.744788+00:00,1,A6N-13N-62-O1,760010100020700370004000000004,100.0000
1,2,1,2022-09-29 19:41:53.744834+00:00,1,A6N-13N-62-S101,760010100020700370004000000004,100.0000
2,3,1,2022-09-29 19:41:53.744848+00:00,1,A6N-13N-62-S102,760010100020700370004000000004,100.0000
3,4,1,2022-09-29 19:41:53.744859+00:00,1,A6N-13N-62-S103,760010100020700370004000000004,100.0000
4,5,1,2022-09-29 19:41:53.744869+00:00,1,A6N-13N-62-S104,760010100020700370004000000004,100.0000
5,6,1,2022-09-29 19:41:53.744879+00:00,1,A6N-13N-62-S105,760010100020700370004000000004,100.0000
6,7,1,2022-09-29 19:41:53.744888+00:00,1,A6N-13N-62-S106,760010100020700370004000000004,100.0000
7,8,1,2022-09-29 19:41:53.744897+00:00,1,A6N-13N-62-S107,760010100020700370004000000004,100.0000
8,9,1,2022-09-29 19:41:53.744906+00:00,1,A6N-13N-62-S108,760010100020700370004000000004,100.0000
9,10,1,2022-09-29 19:41:53.744916+00:00,1,A6N-13N-62-S109,760010100020700370004000000004,100.0000
10,11,1,2022-09-29 19:41:53.744925+00:00,1,A6N-13N-62-S110,760010100020700370004000000004,100.0000
11,12,1,2022-09-29 19:41:53.744934+00:00,1,A6N-13N-62-S111,760010100020700370004000000004,100.0000
12,13,1,2022-09-29 19:41:53.744943+00:00,1,A6N-13N-62-S112,760010100020700370004000000004,100.0000
13,14,1,2022-09-29 19:41:53.744952+00:00,1,A6N-13N-62-S114,760010100020700370004000000004,100.0000
14,15,1,2022-09-29 19:41:53.744961+00:00,1,A6N-13N-62-S201,760010100020700370004000000004,100.0000
15,16,1,2022-09-29 19:41:53.744970+00:00,1,A6N-13N-62-S202,760010100020700370004000000004,100.0000
16,17,1,2022-09-29 19:41:53.744979+00:00,1,A6N-13N-62-S203,760010100020700370004000000004,100.0000
17,18,1,2022-09-29 19:41:53.744988+00:00,1,A6N-13N-62-S204,760010100020700370004000000004,100.0000
18,19,1,2022-09-29 19:41:53.744998+00:00,1,A6N-13N-62-S205,760010100020700370004000000004,100.0000
19,20,1,2022-09-29 19:41:53.745006+00:00,1,A6N-13N-62-S206,760010100020700370004000000004,100.0000
20,21,1,2022-09-29 19:41:53.745015+00:00,1,A6N-13N-62-S207,760010100020700370004000000004,100.0000
21,22,1,2022-09-29 19:41:53.745024+00:00,1,A6N-13N-62-S208,760010100020700370004000000004,100.0000
22,23,1,2022-09-29 19:41:53.745033+00:00,1,A6N-13N-62-S209,760010100020700370004000000004,100.0000
23,24,1,2022-09-29 19:41:53.745042+00:00,1,A6N-13N-62-S210,760010100020700370004000000004,100.0000
24,25,1,2022-09-29 19:41:53.745050+00:00,1,A6N-13N-62-S211,760010100020700370004000000004,100.0000
25,26,1,2022-09-29 19:41:53.745060+00:00,1,A6N-13N-62-S212,760010100020700370004000000004,100.0000
26,27,1,2022-09-29 19:41:53.745069+00:00,1,A6N-13N-62-S214,760010100020700370004000000004,100.0000
27,28,1,2022-09-29 19:41:53.745077+00:00,1,A6N-13N-62-S215,760010100020700370004000000004,100.0000
28,29,1,2022-09-29 19:41:53.745086+00:00,1,A6N-13N-62-S216,760010100020700370004000000004,100.0000
29,30,1,2022-09-29 19:41:53.745095+00:00,1,A6N-13N-62-S217,760010100020700370004000000004,100.0000
30,31,1,2022-09-29 19:41:53.745104+00:00,1,A6N-13N-62-S218,760010100020700370004000000004,100.0000
31,32,1,2022-09-29 19:41:53.745113+00:00,1,A6N-13N-62-S219,760010100020700370004000000004,100.0000
32,33,1,2022-09-29 19:41:53.745121+00:00,1,A6N-13N-62-S220,760010100020700370004000000004,100.0000
33,34,1,2022-09-29 19:41:53.745130+00:00,1,A6N-13N-62-S221,760010100020700370004000000004,100.0000
34,35,1,2022-09-29 19:41:53.745140+00:00,1,A6N-13N-62-S222,760010100020700370004000000004,100.0000
35,36,1,2022-09-29 19:41:53.745150+00:00,1,A6N-13N-62-S301,760010100020700370004000000004,100.0000
36,37,1,2022-09-29 19:41:53.745159+00:00,1,A6N-13N-62-S302,760010100020700370004000000004,100.0000
37,38,1,2022-09-29 19:41:53.745169+00:00,1,A6N-13N-62-S303,760010100020700370004000000004,100.0000
38,39,1,2022-09-29 19:41:53.745178+00:00,1,A6N-13N-62-S304,760010100020700370004000000004,100.0000
39,40,1,2022-09-29 19:41:53.745186+00:00,1,A6N-13N-62-S305,760010100020700370004000000004,100.0000
40,41,1,2022-09-29 19:41:53.745195+00:00,1,A6N-13N-62-S306,760010100020700370004000000004,100.0000
41,42,1,2022-09-29 19:41:53.745204+00:00,1,A6N-13N-62-S307,760010100020700370004000000004,100.0000
42,43,1,2022-09-29 19:41:53.745213+00:00,1,A6N-13N-62-S308,760010100020700370004000000004,100.0000
43,44,1,2022-09-29 19:41:53.745221+00:00,1,A6N-13N-62-S309,760010100020700370004000000004,100.0000
44,45,1,2022-09-29 19:41:53.745231+00:00,1,A6N-13N-62-S310,760010100020700370004000000004,100.0000
45,46,1,2022-09-29 19:41:53.745241+00:00,1,A6N-13N-62-S311,760010100020700370004000000004,100.0000
46,47,1,2022-09-29 19:41:53.745249+00:00,1,A6N-13N-62-S312,760010100020700370004000000004,100.0000
47,48,1,2022-09-29 19:41:53.745259+00:00,1,A6N-13N-62-S314,760010100020700370004000000004,100.0000
48,49,1,2022-09-29 19:41:53.745267+00:00,1,A6N-13N-62-S315,760010100020700370004000000004,100.0000
49,50,1,2022-09-29 19:41:53.745276+00:00,1,A6N-13N-62-S316,760010100020700370004000000004,100.0000
50,51,1,2022-09-29 19:41:53.745285+00:00,1,A6N-13N-62-S317,760010100020700370004000000004,100.0000
51,52,1,2022-09-29 19:41:53.745294+00:00,1,A6N-13N-62-S318,760010100020700370004000000004,100.0000
