,state_change_user_id,state_change_date,state,code,name
0,1,2022-10-12 17:44:32.421881+00:00,1,1,activo
1,1,2022-10-12 17:44:32.421916+00:00,1,11,disponible
2,1,2022-10-12 17:44:32.421931+00:00,1,1105,caja
3,1,2022-10-12 17:44:32.421943+00:00,1,110505,caja general
4,1,2022-10-12 17:44:32.421954+00:00,1,110510,cajas menores
5,1,2022-10-12 17:44:32.421965+00:00,1,110515,moneda extranjera
6,1,2022-10-12 17:44:32.421976+00:00,1,1110,bancos
7,1,2022-10-12 17:44:32.421987+00:00,1,111005,moneda nacional
8,1,2022-10-12 17:44:32.421998+00:00,1,111010,moneda extranjera
9,1,2022-10-12 17:44:32.422009+00:00,1,1115,remesas en transito
10,1,2022-10-12 17:44:32.422020+00:00,1,111505,moneda nacional
11,1,2022-10-12 17:44:32.422031+00:00,1,111510,moneda extranjera
12,1,2022-10-12 17:44:32.422042+00:00,1,1120,cuentas de ahorro
13,1,2022-10-12 17:44:32.422053+00:00,1,112005,bancos
14,1,2022-10-12 17:44:32.422063+00:00,1,112010,corporaciones de ahorro y vivienda
15,1,2022-10-12 17:44:32.422074+00:00,1,112015,organismos cooperativos financieros
16,1,2022-10-12 17:44:32.422085+00:00,1,1125,fondos
17,1,2022-10-12 17:44:32.422095+00:00,1,112505,rotatorios moneda nacional
18,1,2022-10-12 17:44:32.422106+00:00,1,112510,rotatorios moneda extranjera
19,1,2022-10-12 17:44:32.422134+00:00,1,112515,especiales moneda nacional
20,1,2022-10-12 17:44:32.422148+00:00,1,112520,especiales moneda extranjera
21,1,2022-10-12 17:44:32.422159+00:00,1,112525,de amortizacion moneda nacional
22,1,2022-10-12 17:44:32.422171+00:00,1,112530,de amortizacion moneda extranjera
23,1,2022-10-12 17:44:32.422181+00:00,1,12,inversiones
24,1,2022-10-12 17:44:32.422192+00:00,1,1205,acciones
25,1,2022-10-12 17:44:32.422203+00:00,1,120505,"agricultura, ganaderia, caza y silvicultura"
26,1,2022-10-12 17:44:32.422213+00:00,1,120510,pesca
27,1,2022-10-12 17:44:32.422224+00:00,1,120515,explotacion de minas y canteras
28,1,2022-10-12 17:44:32.422234+00:00,1,120520,industria manufacturera
29,1,2022-10-12 17:44:32.422245+00:00,1,120525,"suministro de electricidad, gas y agua"
30,1,2022-10-12 17:44:32.422256+00:00,1,120530,construccion
31,1,2022-10-12 17:44:32.422266+00:00,1,120535,comercio al por mayor y al por menor
32,1,2022-10-12 17:44:32.422277+00:00,1,120540,hoteles y restaurantes
33,1,2022-10-12 17:44:32.422289+00:00,1,120545,"transporte, almacenamiento y comunicaciones"
34,1,2022-10-12 17:44:32.422300+00:00,1,120550,actividad financiera
35,1,2022-10-12 17:44:32.422310+00:00,1,120555,"actividades inmobiliarias, empresariales y de alquiler"
36,1,2022-10-12 17:44:32.422321+00:00,1,120560,enseñanza
37,1,2022-10-12 17:44:32.422348+00:00,1,120565,servicios sociales y de salud
38,1,2022-10-12 17:44:32.422364+00:00,1,120570,"otras actividades de servicios comunitarios, sociales"
39,1,2022-10-12 17:44:32.422376+00:00,1,120599,ajustes por inflacion
40,1,2022-10-12 17:44:32.422386+00:00,1,1210,cuotas o partes de interes social
41,1,2022-10-12 17:44:32.422397+00:00,1,121005,"agricultura, ganaderia, caza y silvicultura"
42,1,2022-10-12 17:44:32.422408+00:00,1,121010,pesca
43,1,2022-10-12 17:44:32.422419+00:00,1,121015,explotacion de minas y canteras
44,1,2022-10-12 17:44:32.422429+00:00,1,121020,industria manufacturera
45,1,2022-10-12 17:44:32.422440+00:00,1,121025,"suministro de electricidad, gas y agua"
46,1,2022-10-12 17:44:32.422451+00:00,1,121030,construccion
47,1,2022-10-12 17:44:32.422461+00:00,1,121035,comercio al por mayor y al por menor
48,1,2022-10-12 17:44:32.422472+00:00,1,121040,hoteles y restaurantes
49,1,2022-10-12 17:44:32.422484+00:00,1,121045,"transporte, almacenamiento y comunicaciones"
50,1,2022-10-12 17:44:32.422495+00:00,1,121050,actividad financiera
51,1,2022-10-12 17:44:32.422508+00:00,1,121055,"actividades inmobiliarias, empresariales y de alquiler"
52,1,2022-10-12 17:44:32.422519+00:00,1,121060,enseñanza
53,1,2022-10-12 17:44:32.422530+00:00,1,121065,servicios sociales y de salud
54,1,2022-10-12 17:44:32.422540+00:00,1,121070,"otras actividades de servicios comunitarios, sociales y personales"
55,1,2022-10-12 17:44:32.422551+00:00,1,121099,ajustes por inflacion
56,1,2022-10-12 17:44:32.422561+00:00,1,1215,bonos
57,1,2022-10-12 17:44:32.422572+00:00,1,121505,bonos publicos moneda nacional
58,1,2022-10-12 17:44:32.422582+00:00,1,121510,bonos publicos moneda extranjera
59,1,2022-10-12 17:44:32.422593+00:00,1,121515,bonos ordinarios
60,1,2022-10-12 17:44:32.422603+00:00,1,121520,bonos convertibles en acciones
61,1,2022-10-12 17:44:32.422614+00:00,1,121595,otros
62,1,2022-10-12 17:44:32.422624+00:00,1,1220,cedulas
63,1,2022-10-12 17:44:32.422634+00:00,1,122005,cedulas de capitalizacion
64,1,2022-10-12 17:44:32.422645+00:00,1,122010,cedulas hipotecarias
65,1,2022-10-12 17:44:32.422655+00:00,1,122015,cedulas de inversion
66,1,2022-10-12 17:44:32.422667+00:00,1,122095,otras
67,1,2022-10-12 17:44:32.422678+00:00,1,1225,certificados
68,1,2022-10-12 17:44:32.422688+00:00,1,122505,certificados de deposito a termino (c.d.t.)
69,1,2022-10-12 17:44:32.422698+00:00,1,122510,certificados de deposito de ahorro
70,1,2022-10-12 17:44:32.422709+00:00,1,122515,certificados de ahorro de valor constante (c.a.v.c.)
71,1,2022-10-12 17:44:32.422719+00:00,1,122520,certificados de cambio
72,1,2022-10-12 17:44:32.422729+00:00,1,122525,certificados cafeteros valorizables
73,1,2022-10-12 17:44:32.422739+00:00,1,122530,certificados electricos valorizables (c.e.v.)
74,1,2022-10-12 17:44:32.422749+00:00,1,122535,certificados de reembolso tributario (c.e.r.t.)
75,1,2022-10-12 17:44:32.422759+00:00,1,122540,certificados de desarrollo turistico
76,1,2022-10-12 17:44:32.422769+00:00,1,122545,certificados de inversion forestal (c.i.f.)
77,1,2022-10-12 17:44:32.422780+00:00,1,122595,otros
78,1,2022-10-12 17:44:32.422791+00:00,1,1230,papeles comerciales
79,1,2022-10-12 17:44:32.422801+00:00,1,123005,empresas comerciales
80,1,2022-10-12 17:44:32.422811+00:00,1,123010,empresas industriales
81,1,2022-10-12 17:44:32.422821+00:00,1,123015,empresas de servicios
82,1,2022-10-12 17:44:32.422832+00:00,1,1235,titulos
83,1,2022-10-12 17:44:32.422844+00:00,1,123505,titulos de desarrollo agropecuario
84,1,2022-10-12 17:44:32.422855+00:00,1,123510,titulos canjeables por certificados de cambio
85,1,2022-10-12 17:44:32.422866+00:00,1,123515,titulos de tesoreria (t.e.s.)
86,1,2022-10-12 17:44:32.422876+00:00,1,123520,titulos de participacion
87,1,2022-10-12 17:44:32.422887+00:00,1,123525,titulos de credito de fomento
88,1,2022-10-12 17:44:32.422897+00:00,1,123530,titulos financieros agroindustriales (t.f.a.)
89,1,2022-10-12 17:44:32.422907+00:00,1,123535,titulos de ahorro cafetero (t.a.c.)
90,1,2022-10-12 17:44:32.422917+00:00,1,123540,titulos de ahorro nacional (t.a.n.)
91,1,2022-10-12 17:44:32.422927+00:00,1,123545,titulos energeticos de rentabilidad creciente (t.e.r.)
92,1,2022-10-12 17:44:32.422938+00:00,1,123550,titulos de ahorro educativo (t.a.e.)
93,1,2022-10-12 17:44:32.422948+00:00,1,123555,titulos financieros  industriales y comerciales
94,1,2022-10-12 17:44:32.422958+00:00,1,123560,tesoros
95,1,2022-10-12 17:44:32.422968+00:00,1,123565,titulos de devolucion de impuestos nacionales (tidis)
96,1,2022-10-12 17:44:32.422980+00:00,1,123570,titulos inmobiliarios
97,1,2022-10-12 17:44:32.422991+00:00,1,123595,otros
98,1,2022-10-12 17:44:32.423001+00:00,1,1240,aceptaciones bancarias o financieras
99,1,2022-10-12 17:44:32.423011+00:00,1,124005,bancos comerciales
100,1,2022-10-12 17:44:32.423021+00:00,1,124010,compañias de financiamiento comercial
101,1,2022-10-12 17:44:32.423033+00:00,1,124015,corporaciones financieras
102,1,2022-10-12 17:44:32.423043+00:00,1,124095,otras
103,1,2022-10-12 17:44:32.423053+00:00,1,1245,derechos fiduciarios
104,1,2022-10-12 17:44:32.423064+00:00,1,124505,fideicomisos de inversion moneda nacional
