,state_change_user_id,state_change_date,state,code,name
0,1,2022-11-23 13:30:24.024784+00:00,1,1,activo
1,1,2022-11-23 13:30:24.024823+00:00,1,11,disponible
2,1,2022-11-23 13:30:24.024840+00:00,1,1105,caja
3,1,2022-11-23 13:30:24.024854+00:00,1,110505,caja general
4,1,2022-11-23 13:30:24.024866+00:00,1,110510,cajas menores
5,1,2022-11-23 13:30:24.024877+00:00,1,110515,moneda extranjera
6,1,2022-11-23 13:30:24.024889+00:00,1,1110,bancos
7,1,2022-11-23 13:30:24.024900+00:00,1,111005,moneda nacional
8,1,2022-11-23 13:30:24.024911+00:00,1,111010,moneda extranjera
9,1,2022-11-23 13:30:24.024922+00:00,1,1115,remesas en transito
10,1,2022-11-23 13:30:24.024933+00:00,1,111505,moneda nacional
11,1,2022-11-23 13:30:24.024944+00:00,1,111510,moneda extranjera
12,1,2022-11-23 13:30:24.024964+00:00,1,1120,cuentas de ahorro
13,1,2022-11-23 13:30:24.024976+00:00,1,112005,bancos
14,1,2022-11-23 13:30:24.024987+00:00,1,112010,corporaciones de ahorro y vivienda
15,1,2022-11-23 13:30:24.024998+00:00,1,112015,organismos cooperativos financieros
16,1,2022-11-23 13:30:24.025009+00:00,1,1125,fondos
17,1,2022-11-23 13:30:24.025020+00:00,1,112505,rotatorios moneda nacional
18,1,2022-11-23 13:30:24.025031+00:00,1,112510,rotatorios moneda extranjera
19,1,2022-11-23 13:30:24.025041+00:00,1,112515,especiales moneda nacional
20,1,2022-11-23 13:30:24.025052+00:00,1,112520,especiales moneda extranjera
21,1,2022-11-23 13:30:24.025063+00:00,1,112525,de amortizacion moneda nacional
22,1,2022-11-23 13:30:24.025074+00:00,1,112530,de amortizacion moneda extranjera
23,1,2022-11-23 13:30:24.025085+00:00,1,12,inversiones
24,1,2022-11-23 13:30:24.025096+00:00,1,1205,acciones
25,1,2022-11-23 13:30:24.025107+00:00,1,120505,"agricultura, ganaderia, caza y silvicultura"
26,1,2022-11-23 13:30:24.025118+00:00,1,120510,pesca
27,1,2022-11-23 13:30:24.025128+00:00,1,120515,explotacion de minas y canteras
28,1,2022-11-23 13:30:24.025139+00:00,1,120520,industria manufacturera
29,1,2022-11-23 13:30:24.025150+00:00,1,120525,"suministro de electricidad, gas y agua"
30,1,2022-11-23 13:30:24.025161+00:00,1,120530,construccion
31,1,2022-11-23 13:30:24.025172+00:00,1,120535,comercio al por mayor y al por menor
32,1,2022-11-23 13:30:24.025183+00:00,1,120540,hoteles y restaurantes
33,1,2022-11-23 13:30:24.025194+00:00,1,120545,"transporte, almacenamiento y comunicaciones"
34,1,2022-11-23 13:30:24.025204+00:00,1,120550,actividad financiera
35,1,2022-11-23 13:30:24.025215+00:00,1,120555,"actividades inmobiliarias, empresariales y de alquiler"
36,1,2022-11-23 13:30:24.025226+00:00,1,120560,enseñanza
37,1,2022-11-23 13:30:24.025237+00:00,1,120565,servicios sociales y de salud
38,1,2022-11-23 13:30:24.025248+00:00,1,120570,"otras actividades de servicios comunitarios, sociales"
39,1,2022-11-23 13:30:24.025259+00:00,1,120599,ajustes por inflacion
40,1,2022-11-23 13:30:24.025270+00:00,1,1210,cuotas o partes de interes social
41,1,2022-11-23 13:30:24.025282+00:00,1,121005,"agricultura, ganaderia, caza y silvicultura"
42,1,2022-11-23 13:30:24.025294+00:00,1,121010,pesca
43,1,2022-11-23 13:30:24.025305+00:00,1,121015,explotacion de minas y canteras
44,1,2022-11-23 13:30:24.025316+00:00,1,121020,industria manufacturera
45,1,2022-11-23 13:30:24.025327+00:00,1,121025,"suministro de electricidad, gas y agua"
46,1,2022-11-23 13:30:24.025337+00:00,1,121030,construccion
47,1,2022-11-23 13:30:24.025348+00:00,1,121035,comercio al por mayor y al por menor
48,1,2022-11-23 13:30:24.025361+00:00,1,121040,hoteles y restaurantes
49,1,2022-11-23 13:30:24.025372+00:00,1,121045,"transporte, almacenamiento y comunicaciones"
50,1,2022-11-23 13:30:24.025383+00:00,1,121050,actividad financiera
51,1,2022-11-23 13:30:24.025394+00:00,1,121055,"actividades inmobiliarias, empresariales y de alquiler"
52,1,2022-11-23 13:30:24.025405+00:00,1,121060,enseñanza
53,1,2022-11-23 13:30:24.025416+00:00,1,121065,servicios sociales y de salud
54,1,2022-11-23 13:30:24.025427+00:00,1,121070,"otras actividades de servicios comunitarios, sociales y personales"
55,1,2022-11-23 13:30:24.025438+00:00,1,121099,ajustes por inflacion
56,1,2022-11-23 13:30:24.025448+00:00,1,1215,bonos
57,1,2022-11-23 13:30:24.025459+00:00,1,121505,bonos publicos moneda nacional
