,state_change_user_id,state_change_date,state,type,use,code,address_id,total_area
0,1,2022-10-06 15:30:49.907274+00:00,1,2,1,A6N-13N-62-O1,A6N-13N-62-O1,79
1,1,2022-10-06 15:30:49.907315+00:00,1,9,0,A6N-13N-62-S101,A6N-13N-62-S101,55
2,1,2022-10-06 15:30:49.907333+00:00,1,9,0,A6N-13N-62-S102,A6N-13N-62-S102,45
3,1,2022-10-06 15:30:49.907349+00:00,1,9,0,A6N-13N-62-S103,A6N-13N-62-S103,31
4,1,2022-10-06 15:30:49.907363+00:00,1,9,0,A6N-13N-62-S104,A6N-13N-62-S104,40
5,1,2022-10-06 15:30:49.907378+00:00,1,9,0,A6N-13N-62-S105,A6N-13N-62-S105,40
6,1,2022-10-06 15:30:49.907392+00:00,1,9,0,A6N-13N-62-S106,A6N-13N-62-S106,52
7,1,2022-10-06 15:30:49.907407+00:00,1,9,0,A6N-13N-62-S107,A6N-13N-62-S107,46
8,1,2022-10-06 15:30:49.907421+00:00,1,9,0,A6N-13N-62-S108,A6N-13N-62-S108,45
9,1,2022-10-06 15:30:49.907435+00:00,1,9,0,A6N-13N-62-S109,A6N-13N-62-S109,45
10,1,2022-10-06 15:30:49.907450+00:00,1,9,0,A6N-13N-62-S110,A6N-13N-62-S110,44
11,1,2022-10-06 15:30:49.907464+00:00,1,9,0,A6N-13N-62-S111,A6N-13N-62-S111,43
12,1,2022-10-06 15:30:49.907478+00:00,1,9,0,A6N-13N-62-S112,A6N-13N-62-S112,43
13,1,2022-10-06 15:30:49.907492+00:00,1,9,0,A6N-13N-62-S114,A6N-13N-62-S114,41
14,1,2022-10-06 15:30:49.907526+00:00,1,9,0,A6N-13N-62-S201,A6N-13N-62-S201,35
15,1,2022-10-06 15:30:49.907547+00:00,1,9,0,A6N-13N-62-S202,A6N-13N-62-S202,28
16,1,2022-10-06 15:30:49.907562+00:00,1,9,0,A6N-13N-62-S203,A6N-13N-62-S203,23
17,1,2022-10-06 15:30:49.907577+00:00,1,9,0,A6N-13N-62-S204,A6N-13N-62-S204,25
18,1,2022-10-06 15:30:49.907592+00:00,1,9,0,A6N-13N-62-S205,A6N-13N-62-S205,28
19,1,2022-10-06 15:30:49.907607+00:00,1,9,0,A6N-13N-62-S206,A6N-13N-62-S206,34
20,1,2022-10-06 15:30:49.907621+00:00,1,9,0,A6N-13N-62-S207,A6N-13N-62-S207,34
21,1,2022-10-06 15:30:49.907636+00:00,1,9,0,A6N-13N-62-S208,A6N-13N-62-S208,34
22,1,2022-10-06 15:30:49.907650+00:00,1,9,0,A6N-13N-62-S209,A6N-13N-62-S209,34
23,1,2022-10-06 15:30:49.907664+00:00,1,9,0,A6N-13N-62-S210,A6N-13N-62-S210,34
24,1,2022-10-06 15:30:49.907679+00:00,1,9,0,A6N-13N-62-S211,A6N-13N-62-S211,34
25,1,2022-10-06 15:30:49.907693+00:00,1,9,0,A6N-13N-62-S212,A6N-13N-62-S212,35
26,1,2022-10-06 15:30:49.907707+00:00,1,9,0,A6N-13N-62-S214,A6N-13N-62-S214,36
27,1,2022-10-06 15:30:49.907722+00:00,1,9,0,A6N-13N-62-S215,A6N-13N-62-S215,2
28,1,2022-10-06 15:30:49.907736+00:00,1,9,0,A6N-13N-62-S216,A6N-13N-62-S216,36
29,1,2022-10-06 15:30:49.907751+00:00,1,9,0,A6N-13N-62-S217,A6N-13N-62-S217,40
30,1,2022-10-06 15:30:49.907765+00:00,1,9,0,A6N-13N-62-S218,A6N-13N-62-S218,33
31,1,2022-10-06 15:30:49.907779+00:00,1,9,0,A6N-13N-62-S219,A6N-13N-62-S219,41
32,1,2022-10-06 15:30:49.907794+00:00,1,9,0,A6N-13N-62-S220,A6N-13N-62-S220,32
33,1,2022-10-06 15:30:49.907808+00:00,1,9,0,A6N-13N-62-S221,A6N-13N-62-S221,30
34,1,2022-10-06 15:30:49.907823+00:00,1,9,0,A6N-13N-62-S222,A6N-13N-62-S222,31
35,1,2022-10-06 15:30:49.907837+00:00,1,9,0,A6N-13N-62-S301,A6N-13N-62-S301,35
36,1,2022-10-06 15:30:49.907851+00:00,1,9,0,A6N-13N-62-S302,A6N-13N-62-S302,28
37,1,2022-10-06 15:30:49.907866+00:00,1,9,0,A6N-13N-62-S303,A6N-13N-62-S303,23
38,1,2022-10-06 15:30:49.907881+00:00,1,9,0,A6N-13N-62-S304,A6N-13N-62-S304,25
39,1,2022-10-06 15:30:49.907897+00:00,1,9,0,A6N-13N-62-S305,A6N-13N-62-S305,28
40,1,2022-10-06 15:30:49.907912+00:00,1,9,0,A6N-13N-62-S306,A6N-13N-62-S306,34
41,1,2022-10-06 15:30:49.907927+00:00,1,9,0,A6N-13N-62-S307,A6N-13N-62-S307,34
42,1,2022-10-06 15:30:49.907942+00:00,1,9,0,A6N-13N-62-S308,A6N-13N-62-S308,34
43,1,2022-10-06 15:30:49.907957+00:00,1,9,0,A6N-13N-62-S309,A6N-13N-62-S309,34
44,1,2022-10-06 15:30:49.907971+00:00,1,9,0,A6N-13N-62-S310,A6N-13N-62-S310,34
45,1,2022-10-06 15:30:49.907985+00:00,1,9,0,A6N-13N-62-S311,A6N-13N-62-S311,34
46,1,2022-10-06 15:30:49.908000+00:00,1,9,0,A6N-13N-62-S312,A6N-13N-62-S312,35
47,1,2022-10-06 15:30:49.908014+00:00,1,9,0,A6N-13N-62-S314,A6N-13N-62-S314,36
48,1,2022-10-06 15:30:49.908028+00:00,1,9,0,A6N-13N-62-S315,A6N-13N-62-S315,22
49,1,2022-10-06 15:30:49.908042+00:00,1,9,0,A6N-13N-62-S316,A6N-13N-62-S316,25
50,1,2022-10-06 15:30:49.908057+00:00,1,9,0,A6N-13N-62-S317,A6N-13N-62-S317,31
51,1,2022-10-06 15:30:49.908071+00:00,1,9,0,A6N-13N-62-S318,A6N-13N-62-S318,25
52,1,2022-10-06 15:30:49.908085+00:00,1,9,0,A6N-13N-62-S319,A6N-13N-62-S319,41
53,1,2022-10-06 15:30:49.908100+00:00,1,9,0,A6N-13N-62-S320,A6N-13N-62-S320,32
54,1,2022-10-06 15:30:49.908114+00:00,1,9,0,A6N-13N-62-S321,A6N-13N-62-S321,30
55,1,2022-10-06 15:30:49.908128+00:00,1,9,0,A6N-13N-62-S322,A6N-13N-62-S322,31
56,1,2022-10-06 15:30:49.908142+00:00,1,1,1,A6N-13N-66,A6N-13N-66,120
57,1,2022-10-06 15:30:49.908156+00:00,1,1,1,A6N-13N-68,A6N-13N-68,31
58,1,2022-10-06 15:30:49.908256+00:00,1,3,2,C18-1N-33,C18-1N-33,126
59,1,2022-10-06 15:30:49.908271+00:00,1,3,2,C18-1N-39,C18-1N-39,324
60,1,2022-10-06 15:30:49.908285+00:00,1,3,2,C18-1N-41,C18-1N-41,326
61,1,2022-10-06 15:30:49.908299+00:00,1,3,2,C18-1N-43,C18-1N-43,214
62,1,2022-10-06 15:30:49.908470+00:00,1,3,2,C30-1B-13,C30-1B-13,70
63,1,2022-10-06 15:30:49.908484+00:00,1,3,2,C30-1B-15-B1,C30-1B-15-B1,82
64,1,2022-10-06 15:30:49.908498+00:00,1,3,2,C30-1B-15-B2,C30-1B-15-B2,131
65,1,2022-10-06 15:30:49.908512+00:00,1,3,2,C30-1B-15-B3,C30-1B-15-B3,132
66,1,2022-10-06 15:30:49.908539+00:00,1,3,2,C30-1B-15-B5,C30-1B-15-B5,121
67,1,2022-10-06 15:30:49.908561+00:00,1,3,2,C30-1B-27,C30-1B-27,505
68,1,2022-10-06 15:30:49.908577+00:00,1,3,2,C30-1B-31,C30-1B-31,480
69,1,2022-10-06 15:30:49.908608+00:00,1,3,2,C31-1B-24,C31-1B-24,679
70,1,2022-10-06 15:30:49.908623+00:00,1,3,2,C31-1B-34,C31-1B-34,722
71,1,2022-10-06 15:30:49.908593+00:00,1,3,2,C31-1B-4,C31-1B-4,986
72,1,2022-10-06 15:30:49.908637+00:00,1,3,2,C31-1B-44,C31-1B-44,513
73,1,2022-10-06 15:30:49.908651+00:00,1,3,2,C31-1B-54,C31-1B-54,464
74,1,2022-10-06 15:30:49.908665+00:00,1,3,2,C31-1B-64,C31-1B-64,416
75,1,2022-10-06 15:30:49.908679+00:00,1,3,2,C31-1B-74,C31-1B-74,454
76,1,2022-10-06 15:30:49.908694+00:00,1,3,2,C31-1B-80,C31-1B-80,288
77,1,2022-10-06 15:30:49.908171+00:00,1,1,1,K1-17-37,K1-17-37,116
78,1,2022-10-06 15:30:49.908185+00:00,1,1,1,K1-17-43,K1-17-43,145
79,1,2022-10-06 15:30:49.908199+00:00,1,1,1,K1-17-47,K1-17-47,145
80,1,2022-10-06 15:30:49.908213+00:00,1,1,1,K1-17-53,K1-17-53,145
81,1,2022-10-06 15:30:49.908228+00:00,1,1,1,K1-17-57,K1-17-57,257
82,1,2022-10-06 15:30:49.908242+00:00,1,1,1,K1-17-65,K1-17-65,600
83,1,2022-10-06 15:30:49.908736+00:00,1,3,2,K1-35-29-B11,K1-35-29-B11,555
84,1,2022-10-06 15:30:49.908722+00:00,1,3,2,K1-35-29-B9,K1-35-29-B9,522
85,1,2022-10-06 15:30:49.908313+00:00,1,3,2,K1B-30-16,K1B-30-16,486
86,1,2022-10-06 15:30:49.908328+00:00,1,3,2,K1B-30-34,K1B-30-34,864
87,1,2022-10-06 15:30:49.908342+00:00,1,3,2,K1B-30-52,K1B-30-52,243
88,1,2022-10-06 15:30:49.908356+00:00,1,3,2,K1B-30-76,K1B-30-76,260
89,1,2022-10-06 15:30:49.908708+00:00,1,3,2,K2C-29-36,K2C-29-36,304
90,1,2022-10-06 15:30:49.908398+00:00,1,3,2,K2C-30-15-B2,K2C-30-15-B2,1117
91,1,2022-10-06 15:30:49.908412+00:00,1,3,2,K2C-30-15-B3,K2C-30-15-B3,372
92,1,2022-10-06 15:30:49.908426+00:00,1,3,2,K2C-30-27,K2C-30-27,484
93,1,2022-10-06 15:30:49.908441+00:00,1,3,2,K2C-30-29,K2C-30-29,639
94,1,2022-10-06 15:30:49.908370+00:00,1,3,2,K2C-30-3,K2C-30-3,670
95,1,2022-10-06 15:30:49.908455+00:00,1,3,2,K2C-30-51,K2C-30-51,320
96,1,2022-10-06 15:30:49.908384+00:00,1,3,2,K2C-30-9,K2C-30-9,450
