,state_change_user_id,state_change_date,state,type,use,code,address_id,total_area
0,1,2022-12-13 20:52:03.368057+00:00,1,2,1,A6N-13N-62-O1,A6N-13N-62-O1,79
1,1,2022-12-13 20:52:03.368090+00:00,1,9,0,A6N-13N-62-S101,A6N-13N-62-S101,55
2,1,2022-12-13 20:52:03.368108+00:00,1,9,0,A6N-13N-62-S102,A6N-13N-62-S102,45
3,1,2022-12-13 20:52:03.368123+00:00,1,9,0,A6N-13N-62-S103,A6N-13N-62-S103,31
4,1,2022-12-13 20:52:03.368137+00:00,1,9,0,A6N-13N-62-S104,A6N-13N-62-S104,40
5,1,2022-12-13 20:52:03.368151+00:00,1,9,0,A6N-13N-62-S105,A6N-13N-62-S105,40
6,1,2022-12-13 20:52:03.368165+00:00,1,9,0,A6N-13N-62-S106,A6N-13N-62-S106,52
7,1,2022-12-13 20:52:03.368179+00:00,1,9,0,A6N-13N-62-S107,A6N-13N-62-S107,46
8,1,2022-12-13 20:52:03.368216+00:00,1,9,0,A6N-13N-62-S108,A6N-13N-62-S108,45
9,1,2022-12-13 20:52:03.368247+00:00,1,9,0,A6N-13N-62-S109,A6N-13N-62-S109,45
10,1,2022-12-13 20:52:03.368267+00:00,1,9,0,A6N-13N-62-S110,A6N-13N-62-S110,44
11,1,2022-12-13 20:52:03.368282+00:00,1,9,0,A6N-13N-62-S111,A6N-13N-62-S111,43
12,1,2022-12-13 20:52:03.368296+00:00,1,9,0,A6N-13N-62-S112,A6N-13N-62-S112,43
13,1,2022-12-13 20:52:03.368311+00:00,1,9,0,A6N-13N-62-S114,A6N-13N-62-S114,41
14,1,2022-12-13 20:52:03.368325+00:00,1,9,0,A6N-13N-62-S201,A6N-13N-62-S201,35
15,1,2022-12-13 20:52:03.368339+00:00,1,9,0,A6N-13N-62-S202,A6N-13N-62-S202,28
16,1,2022-12-13 20:52:03.368353+00:00,1,9,0,A6N-13N-62-S203,A6N-13N-62-S203,23
17,1,2022-12-13 20:52:03.368367+00:00,1,9,0,A6N-13N-62-S204,A6N-13N-62-S204,25
18,1,2022-12-13 20:52:03.368381+00:00,1,9,0,A6N-13N-62-S205,A6N-13N-62-S205,28
19,1,2022-12-13 20:52:03.368395+00:00,1,9,0,A6N-13N-62-S206,A6N-13N-62-S206,34
20,1,2022-12-13 20:52:03.368408+00:00,1,9,0,A6N-13N-62-S207,A6N-13N-62-S207,34
21,1,2022-12-13 20:52:03.368422+00:00,1,9,0,A6N-13N-62-S208,A6N-13N-62-S208,34
22,1,2022-12-13 20:52:03.368436+00:00,1,9,0,A6N-13N-62-S209,A6N-13N-62-S209,34
23,1,2022-12-13 20:52:03.368450+00:00,1,9,0,A6N-13N-62-S210,A6N-13N-62-S210,34
24,1,2022-12-13 20:52:03.368464+00:00,1,9,0,A6N-13N-62-S211,A6N-13N-62-S211,34
25,1,2022-12-13 20:52:03.368478+00:00,1,9,0,A6N-13N-62-S212,A6N-13N-62-S212,35
26,1,2022-12-13 20:52:03.368492+00:00,1,9,0,A6N-13N-62-S214,A6N-13N-62-S214,36
27,1,2022-12-13 20:52:03.368506+00:00,1,9,0,A6N-13N-62-S215,A6N-13N-62-S215,2
