,state_change_user_id,state_change_date,state,code,country,region,city,street_type,street_number,street_letter,street_bis,street_bis_complement,street_coordinate,numeral_number,numeral_letter,numeral_bis,numeral_bis_complement,numeral_coordinate,height_number,interior_group_type,interior_group_code,interior_type,interior_code
0,1,2022-10-24 21:26:59.535357+00:00,1,A11N-7N-201-A103,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,0,103
1,1,2022-10-24 21:26:59.535393+00:00,1,A11N-7N-201-D22,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,5,22
2,1,2022-10-24 21:26:59.535412+00:00,1,A11N-7N-201-P28,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,28
3,1,2022-10-24 21:26:59.535428+00:00,1,A11N-7N-201-P29,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,29
4,1,2022-10-24 21:26:59.535444+00:00,1,A11N-7N-201-P61,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,61
5,3,2022-10-25 04:37:32.876845+00:00,2,A2B-73-65,Colombia,Valle del Cauca,Cali,0,2,1,False,,,73,,False,,,65,,,,
6,1,2022-10-24 21:26:59.535476+00:00,1,A2B-73b-98,Colombia,Valle del Cauca,Cali,0,2,1,False,,,73,,True,,,98,,,,
7,3,2022-10-24 21:26:59.535492+00:00,1,A2BN-75C-25,Colombia,Valle del Cauca,Cali,0,2,1,False,,0,75,2,False,,,25,,,,
8,1,2022-10-24 21:26:59.535509+00:00,1,A3-19-36,Colombia,Valle del Cauca,Cali,0,3,,False,,,19,,False,,,36,,,,
9,1,2022-10-24 21:26:59.535524+00:00,1,A3-1A-30,Colombia,Valle del Cauca,Cali,0,3,,False,,,1,0,False,,,30,,,,
10,3,2022-10-24 21:26:59.535540+00:00,1,A3O-14-48,Colombia,Valle del Cauca,Cali,0,3,,False,,3,14,,False,,,48,,,,
11,3,2022-10-24 21:26:59.535556+00:00,1,A4N-13N-39,Colombia,Valle del Cauca,Cali,0,4,,False,,0,13,,False,,0,39,,,,
12,1,2022-10-24 21:26:59.535572+00:00,1,A4N-14N-22,Colombia,Valle del Cauca,Cali,0,4,,False,,0,14,,False,,0,22,,,,
13,3,2022-10-25 04:21:36.321941+00:00,2,A5-13-165,Colombia,Valle del Cauca,Cali,0,5,,False,,,13,,False,,,165,,,,
14,3,2022-10-24 21:26:59.535603+00:00,1,A58A-1A-18,Colombia,Valle del Cauca,Cali,0,58,0,False,,,1,0,False,,,18,,,,
15,3,2022-10-24 21:26:59.535619+00:00,1,A5A-50-48,Colombia,Valle del Cauca,Cali,0,5,0,False,,,50,,False,,,48,,,,
16,1,2022-10-24 21:26:59.535634+00:00,1,A5AN-23DN-68,Colombia,Valle del Cauca,Cali,0,5,0,False,,0,23,3,False,,0,68,,,,
17,1,2022-10-24 21:26:59.535651+00:00,1,A5N-5N-53,Colombia,Valle del Cauca,Cali,0,5,,False,,0,5,,False,,0,53,,,,
18,1,2022-10-24 21:26:59.535666+00:00,1,A6N-13N-62,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,,
19,1,2022-10-24 21:26:59.535681+00:00,1,A6N-13N-62-O1,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,2,1
20,1,2022-10-24 21:26:59.535697+00:00,1,A6N-13N-62-S101,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,101
21,1,2022-10-24 21:26:59.535713+00:00,1,A6N-13N-62-S102,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,102
22,1,2022-10-24 21:26:59.535729+00:00,1,A6N-13N-62-S103,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,103
23,1,2022-10-24 21:26:59.535744+00:00,1,A6N-13N-62-S104,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,104
24,1,2022-10-24 21:26:59.535760+00:00,1,A6N-13N-62-S105,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,105
25,1,2022-10-24 21:26:59.535775+00:00,1,A6N-13N-62-S106,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,106
26,1,2022-10-24 21:26:59.535791+00:00,1,A6N-13N-62-S107,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,107
27,1,2022-10-24 21:26:59.535806+00:00,1,A6N-13N-62-S108,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,108
28,1,2022-10-24 21:26:59.535822+00:00,1,A6N-13N-62-S109,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,109
