,state_change_user_id,state_change_date,state,code,subclass_id,accountable_ptr_id,doc_date,start_date,end_date
0,1,2022-08-29 22:01:35.203407+00:00,1,A6N-13N-62-O1^2015-01-01,33,A6N-13N-62-O1^2015-01-01,2015-01-01,2022-01-01,
1,1,2022-08-29 22:01:35.211318+00:00,1,A6N-13N-62-S101^2021-04-01,33,A6N-13N-62-S101^2021-04-01,2021-04-01,2022-01-01,
2,1,2022-08-29 22:01:35.218540+00:00,1,A6N-13N-62-S102^2021-10-01,33,A6N-13N-62-S102^2021-10-01,2021-10-01,2022-01-01,
3,1,2022-08-29 22:01:35.225582+00:00,1,A6N-13N-62-S103^2020-06-01,33,A6N-13N-62-S103^2020-06-01,2020-06-01,2022-01-01,2022-04-30
4,1,2022-08-29 22:01:35.232913+00:00,1,A6N-13N-62-S103^2022-05-01,33,A6N-13N-62-S103^2022-05-01,2022-05-01,2022-05-01,
5,1,2022-08-29 22:01:35.240980+00:00,1,A6N-13N-62-S104^2021-08-01,33,A6N-13N-62-S104^2021-08-01,2021-08-01,2022-01-01,
6,1,2022-08-29 22:01:35.247951+00:00,1,A6N-13N-62-S105^2021-09-01,33,A6N-13N-62-S105^2021-09-01,2021-09-01,2022-01-01,
7,1,2022-08-29 22:01:35.254918+00:00,1,A6N-13N-62-S108^2016-12-01,33,A6N-13N-62-S108^2016-12-01,2016-12-01,2022-01-01,
8,1,2022-08-29 22:01:35.261884+00:00,1,A6N-13N-62-S109^2021-07-01,33,A6N-13N-62-S109^2021-07-01,2021-07-01,2022-01-01,
9,1,2022-08-29 22:01:35.269055+00:00,1,A6N-13N-62-S110^2021-09-01,33,A6N-13N-62-S110^2021-09-01,2021-09-01,2022-01-01,
10,1,2022-08-29 22:01:35.276315+00:00,1,A6N-13N-62-S111^2021-04-01,33,A6N-13N-62-S111^2021-04-01,2021-04-01,2022-01-01,2022-03-31
11,1,2022-08-29 22:01:35.283438+00:00,1,A6N-13N-62-S111^2022-07-01,33,A6N-13N-62-S111^2022-07-01,2022-07-01,2022-06-25,
12,1,2022-08-29 22:01:35.290824+00:00,1,A6N-13N-62-S112^2015-04-01,33,A6N-13N-62-S112^2015-04-01,2015-04-01,2022-01-01,
13,1,2022-08-29 22:01:35.297975+00:00,1,A6N-13N-62-S114^2021-09-01,33,A6N-13N-62-S114^2021-09-01,2021-09-01,2022-01-01,
14,1,2022-08-29 22:01:35.305322+00:00,1,A6N-13N-62-S201^2021-10-01,33,A6N-13N-62-S201^2021-10-01,2021-10-01,2022-01-01,
15,1,2022-08-29 22:01:35.313173+00:00,1,A6N-13N-62-S202^2021-10-01,33,A6N-13N-62-S202^2021-10-01,2021-10-01,2022-01-01,
16,1,2022-08-29 22:01:35.323443+00:00,1,A6N-13N-62-S203^2020-10-01,33,A6N-13N-62-S203^2020-10-01,2020-10-01,2022-01-01,2022-01-31
17,1,2022-08-29 22:01:35.334035+00:00,1,A6N-13N-62-S203^2022-04-01,33,A6N-13N-62-S203^2022-04-01,2022-04-01,2022-04-01,
18,1,2022-08-29 22:01:35.343470+00:00,1,A6N-13N-62-S204^2021-09-01,33,A6N-13N-62-S204^2021-09-01,2021-09-01,2022-01-01,
19,1,2022-08-29 22:01:35.352201+00:00,1,A6N-13N-62-S205^2020-08-01,33,A6N-13N-62-S205^2020-08-01,2020-08-01,2022-01-01,
20,1,2022-08-29 22:01:35.360873+00:00,1,A6N-13N-62-S207^2004-03-01,33,A6N-13N-62-S207^2004-03-01,2004-03-01,2022-01-01,2022-03-31
21,1,2022-08-29 22:01:35.369505+00:00,1,A6N-13N-62-S208^2021-10-01,33,A6N-13N-62-S208^2021-10-01,2021-10-01,2022-01-01,
22,1,2022-08-29 22:01:35.378197+00:00,1,A6N-13N-62-S209^2006-03-21,33,A6N-13N-62-S209^2006-03-21,2006-03-21,2021-12-21,
23,1,2022-08-29 22:01:35.386794+00:00,1,A6N-13N-62-S210^2017-03-20,33,A6N-13N-62-S210^2017-03-20,2017-03-20,2021-12-20,2022-03-19
24,1,2022-08-29 22:01:35.395374+00:00,1,A6N-13N-62-S211^2017-03-08,33,A6N-13N-62-S211^2017-03-08,2017-03-08,2022-01-08,
25,1,2022-08-29 22:01:35.404068+00:00,1,A6N-13N-62-S212^2011-09-01,33,A6N-13N-62-S212^2011-09-01,2011-09-01,2022-01-01,
26,1,2022-08-29 22:01:35.412889+00:00,1,A6N-13N-62-S214^2018-10-01,33,A6N-13N-62-S214^2018-10-01,2018-10-01,2022-01-01,
27,1,2022-08-29 22:01:35.421414+00:00,1,A6N-13N-62-S217^2018-12-01,33,A6N-13N-62-S217^2018-12-01,2018-12-01,2021-11-01,
28,1,2022-08-29 22:01:35.429854+00:00,1,A6N-13N-62-S219^2004-02-09,33,A6N-13N-62-S219^2004-02-09,2004-02-09,2022-01-09,
29,1,2022-08-29 22:01:35.438453+00:00,1,A6N-13N-62-S221^2018-06-15,33,A6N-13N-62-S221^2018-06-15,2018-06-15,2022-01-15,
30,1,2022-08-29 22:01:35.446939+00:00,1,A6N-13N-62-S222^2022-06-01,33,A6N-13N-62-S222^2022-06-01,2022-06-01,2022-06-01,
31,1,2022-08-29 22:01:35.455498+00:00,1,A6N-13N-62-S301^2021-08-01,33,A6N-13N-62-S301^2021-08-01,2021-08-01,2022-01-01,2022-07-31
32,1,2022-08-29 22:01:35.464023+00:00,1,A6N-13N-62-S302^2021-08-01,33,A6N-13N-62-S302^2021-08-01,2021-08-01,2021-12-01,
33,1,2022-08-29 22:01:35.472824+00:00,1,A6N-13N-62-S303^2022-03-01,33,A6N-13N-62-S303^2022-03-01,2022-03-01,2022-02-07,
34,1,2022-08-29 22:01:35.481362+00:00,1,A6N-13N-62-S304^2022-04-01,33,A6N-13N-62-S304^2022-04-01,2022-04-01,2022-04-01,
35,1,2022-08-29 22:01:35.490141+00:00,1,A6N-13N-62-S305^2021-02-01,33,A6N-13N-62-S305^2021-02-01,2021-02-01,2022-01-01,
36,1,2022-08-29 22:01:35.498726+00:00,1,A6N-13N-62-S306^2018-06-01,33,A6N-13N-62-S306^2018-06-01,2018-06-01,2021-11-01,
37,1,2022-08-29 22:01:35.509378+00:00,1,A6N-13N-62-S308^2022-03-01,33,A6N-13N-62-S308^2022-03-01,2022-03-01,2022-03-01,2022-05-31
38,1,2022-08-29 22:01:35.518200+00:00,1,A6N-13N-62-S308^2022-07-01,33,A6N-13N-62-S308^2022-07-01,2022-07-01,2022-07-01,
39,1,2022-08-29 22:01:35.526975+00:00,1,A6N-13N-62-S309^2022-03-01,33,A6N-13N-62-S309^2022-03-01,2022-03-01,2022-03-01,
40,1,2022-08-29 22:01:35.535702+00:00,1,A6N-13N-62-S310^2021-12-01,33,A6N-13N-62-S310^2021-12-01,2021-12-01,2022-01-01,2022-01-31
41,1,2022-08-29 22:01:35.544306+00:00,1,A6N-13N-62-S310^2022-07-01,33,A6N-13N-62-S310^2022-07-01,2022-07-01,2022-07-01,
42,1,2022-08-29 22:01:35.553057+00:00,1,A6N-13N-62-S311^2021-11-01,33,A6N-13N-62-S311^2021-11-01,2021-11-01,2022-01-01,
43,1,2022-08-29 22:01:35.561675+00:00,1,A6N-13N-62-S312^2017-06-01,33,A6N-13N-62-S312^2017-06-01,2017-06-01,2022-01-01,
44,1,2022-08-29 22:01:35.570609+00:00,1,A6N-13N-62-S314^2019-06-01,33,A6N-13N-62-S314^2019-06-01,2019-06-01,2022-01-01,
