,state_change_user_id,state_change_date,state,code,name
0,1,2022-11-02 15:32:15.319546+00:00,2,1,Activo
1,1,2022-11-02 15:32:15.319573+00:00,1,2,Pasivo
2,1,2022-11-02 15:32:15.319586+00:00,1,3,Patrimonio
3,1,2022-11-02 15:32:15.319597+00:00,1,11,Disponible
4,1,2022-11-02 15:32:15.319608+00:00,1,12,Inversiones
5,1,2022-11-02 15:32:15.319618+00:00,1,4,Ingreso
6,1,2022-11-02 15:32:15.319629+00:00,1,41,Operacionales
7,1,2022-11-02 15:32:15.319639+00:00,1,4155,"Actividades Inmobiliarias, Empresariales y de Alquiler"
8,1,2022-11-02 15:32:15.319649+00:00,1,415505,Arrendamientos de Bienes Inmuebles
9,1,2022-11-02 15:32:15.319660+00:00,1,13,Deudores
10,1,2022-11-02 15:32:15.319670+00:00,1,1355,Anticipo de Impuestos y Contribuciones o Saldos a Favor
11,1,2022-11-02 15:32:15.319680+00:00,1,135515,Retencion en la Fuente
12,1,2022-11-02 15:32:15.319690+00:00,1,135517,Impuesto a las Ventas Retenido
13,1,2022-11-02 15:32:15.319700+00:00,1,1380,Deudores Varios
14,1,2022-11-02 15:32:15.319710+00:00,1,138020,Cuentas por Cobrar de Terceros
15,1,2022-11-02 15:32:15.319720+00:00,1,1345,Ingresos por Cobrar
16,1,2022-11-02 15:32:15.319730+00:00,1,134530,Arrendamientos
17,1,2022-11-02 15:32:15.319741+00:00,1,24,"Impuestos, Gravamenes y Tasas"
18,1,2022-11-02 15:32:15.319751+00:00,1,2408,Impuesto Sobre las Ventas por Pagar
19,1,2022-11-02 15:32:15.319761+00:00,1,28,Otros Pasivos
20,1,2022-11-02 15:32:15.319771+00:00,1,2815,Ingresos Recibidos para Terceros
21,1,2022-11-02 15:32:15.319782+00:00,1,281510,Venta por Cuenta de Terceros
22,1,2022-11-02 15:32:15.319793+00:00,1,9,Cuentas de Orden Acreedoras
23,1,2022-11-02 15:32:15.319803+00:00,1,91,Responsabilidades Contingentes
24,1,2022-11-02 15:32:15.319814+00:00,1,9130,Contratos de Administracion Delegada
25,1,2022-11-02 15:32:15.319825+00:00,1,1305,Clientes
26,1,2022-11-02 15:32:15.319835+00:00,1,130505,Nacionales
27,1,2022-11-02 15:32:15.319862+00:00,1,13050505,Impuesto a la Venta
28,1,2022-11-02 15:32:15.319906+00:00,1,13802005,Arrendamientos Inmuebles
29,1,2022-11-02 15:32:15.319918+00:00,1,1105,Caja
30,1,2022-11-02 15:32:15.319930+00:00,1,110505,Caja General
31,1,2022-11-02 15:32:15.319941+00:00,1,110510,Cajas Menores
32,1,2022-11-02 15:32:15.319952+00:00,1,11051005,Orlando Ortiz
33,1,2022-11-02 15:32:15.319963+00:00,1,1110,Bancos
34,1,2022-11-02 15:32:15.320012+00:00,1,111005,Moneda Nacional
35,1,2022-11-02 15:32:15.320023+00:00,1,11100505,Banco de Occidente
36,1,2022-11-02 15:32:15.320034+00:00,1,11100510,Scotiabank Colpatria
37,1,2022-11-02 15:32:15.320045+00:00,1,93,Acreedoras de Control
38,1,2022-11-02 15:32:15.320056+00:00,1,9395,Otras Cuentas de Orden Acreedoras de Control
39,1,2022-11-02 15:32:15.320067+00:00,1,939505,Documentos por Cobrar Descontados
40,1,2022-11-02 15:32:15.320078+00:00,1,913005,Administracion de Inmuebles
