,state_change_user_id,state_change_date,state,code,name
0,1,2022-07-12 17:43:50.448521+00:00,1,1,activo
1,1,2022-07-12 17:43:50.448550+00:00,1,11,disponible
2,1,2022-07-12 17:43:50.448560+00:00,1,1105,caja
3,1,2022-07-12 17:43:50.448567+00:00,1,110505,caja general
4,1,2022-07-12 17:43:50.448574+00:00,1,110510,cajas menores
5,1,2022-07-12 17:43:50.448580+00:00,1,110515,moneda extranjera
6,1,2022-07-12 17:43:50.448586+00:00,1,1110,bancos
7,1,2022-07-12 17:43:50.448592+00:00,1,111005,moneda nacional
8,1,2022-07-12 17:43:50.448599+00:00,1,111010,moneda extranjera
9,1,2022-07-12 17:43:50.448605+00:00,1,1115,remesas en transito
10,1,2022-07-12 17:43:50.448611+00:00,1,111505,moneda nacional
11,1,2022-07-12 17:43:50.448617+00:00,1,111510,moneda extranjera
12,1,2022-07-12 17:43:50.448623+00:00,1,1120,cuentas de ahorro
13,1,2022-07-12 17:43:50.448629+00:00,1,112005,bancos
14,1,2022-07-12 17:43:50.448635+00:00,1,112010,corporaciones de ahorro y vivienda
15,1,2022-07-12 17:43:50.448642+00:00,1,112015,organismos cooperativos financieros
16,1,2022-07-12 17:43:50.448649+00:00,1,1125,fondos
17,1,2022-07-12 17:43:50.448656+00:00,1,112505,rotatorios moneda nacional
18,1,2022-07-12 17:43:50.448663+00:00,1,112510,rotatorios moneda extranjera
19,1,2022-07-12 17:43:50.448670+00:00,1,112515,especiales moneda nacional
20,1,2022-07-12 17:43:50.448676+00:00,1,112520,especiales moneda extranjera
21,1,2022-07-12 17:43:50.448683+00:00,1,112525,de amortizacion moneda nacional
22,1,2022-07-12 17:43:50.448689+00:00,1,112530,de amortizacion moneda extranjera
23,1,2022-07-12 17:43:50.448695+00:00,1,12,inversiones
24,1,2022-07-12 17:43:50.448700+00:00,1,1205,acciones
25,1,2022-07-12 17:43:50.448706+00:00,1,120505,"agricultura, ganaderia, caza y silvicultura"
26,1,2022-07-12 17:43:50.448712+00:00,1,120510,pesca
27,1,2022-07-12 17:43:50.448718+00:00,1,120515,explotacion de minas y canteras
28,1,2022-07-12 17:43:50.448724+00:00,1,120520,industria manufacturera
29,1,2022-07-12 17:43:50.448731+00:00,1,120525,"suministro de electricidad, gas y agua"
30,1,2022-07-12 17:43:50.448737+00:00,1,120530,construccion
31,1,2022-07-12 17:43:50.448743+00:00,1,120535,comercio al por mayor y al por menor
32,1,2022-07-12 17:43:50.448748+00:00,1,120540,hoteles y restaurantes
33,1,2022-07-12 17:43:50.448755+00:00,1,120545,"transporte, almacenamiento y comunicaciones"
34,1,2022-07-12 17:43:50.448761+00:00,1,120550,actividad financiera
35,1,2022-07-12 17:43:50.448767+00:00,1,120555,"actividades inmobiliarias, empresariales y de alquiler"
36,1,2022-07-12 17:43:50.448773+00:00,1,120560,enseñanza
37,1,2022-07-12 17:43:50.448779+00:00,1,120565,servicios sociales y de salud
38,1,2022-07-12 17:43:50.448785+00:00,1,120570,"otras actividades de servicios comunitarios, sociales"
39,1,2022-07-12 17:43:50.448791+00:00,1,120599,ajustes por inflacion
40,1,2022-07-12 17:43:50.448796+00:00,1,1210,cuotas o partes de interes social
41,1,2022-07-12 17:43:50.448803+00:00,1,121005,"agricultura, ganaderia, caza y silvicultura"
42,1,2022-07-12 17:43:50.448809+00:00,1,121010,pesca
43,1,2022-07-12 17:43:50.448816+00:00,1,121015,explotacion de minas y canteras
44,1,2022-07-12 17:43:50.448822+00:00,1,121020,industria manufacturera
45,1,2022-07-12 17:43:50.448828+00:00,1,121025,"suministro de electricidad, gas y agua"
46,1,2022-07-12 17:43:50.448834+00:00,1,121030,construccion
47,1,2022-07-12 17:43:50.448840+00:00,1,121035,comercio al por mayor y al por menor
48,1,2022-07-12 17:43:50.448847+00:00,1,121040,hoteles y restaurantes
49,1,2022-07-12 17:43:50.448853+00:00,1,121045,"transporte, almacenamiento y comunicaciones"
50,1,2022-07-12 17:43:50.448859+00:00,1,121050,actividad financiera
51,1,2022-07-12 17:43:50.448865+00:00,1,121055,"actividades inmobiliarias, empresariales y de alquiler"
52,1,2022-07-12 17:43:50.448871+00:00,1,121060,enseñanza
53,1,2022-07-12 17:43:50.448877+00:00,1,121065,servicios sociales y de salud
54,1,2022-07-12 17:43:50.448883+00:00,1,121070,"otras actividades de servicios comunitarios, sociales y personales"
55,1,2022-07-12 17:43:50.448889+00:00,1,121099,ajustes por inflacion
56,1,2022-07-12 17:43:50.448896+00:00,1,1215,bonos
57,1,2022-07-12 17:43:50.448902+00:00,1,121505,bonos publicos moneda nacional
58,1,2022-07-12 17:43:50.448908+00:00,1,121510,bonos publicos moneda extranjera
59,1,2022-07-12 17:43:50.448914+00:00,1,121515,bonos ordinarios
60,1,2022-07-12 17:43:50.448920+00:00,1,121520,bonos convertibles en acciones
61,1,2022-07-12 17:43:50.448926+00:00,1,121595,otros
62,1,2022-07-12 17:43:50.448932+00:00,1,1220,cedulas
63,1,2022-07-12 17:43:50.448938+00:00,1,122005,cedulas de capitalizacion
64,1,2022-07-12 17:43:50.448944+00:00,1,122010,cedulas hipotecarias
65,1,2022-07-12 17:43:50.448950+00:00,1,122015,cedulas de inversion
66,1,2022-07-12 17:43:50.448956+00:00,1,122095,otras
67,1,2022-07-12 17:43:50.448962+00:00,1,1225,certificados
68,1,2022-07-12 17:43:50.448969+00:00,1,122505,certificados de deposito a termino (c.d.t.)
69,1,2022-07-12 17:43:50.448976+00:00,1,122510,certificados de deposito de ahorro
70,1,2022-07-12 17:43:50.448983+00:00,1,122515,certificados de ahorro de valor constante (c.a.v.c.)
71,1,2022-07-12 17:43:50.448990+00:00,1,122520,certificados de cambio
72,1,2022-07-12 17:43:50.448996+00:00,1,122525,certificados cafeteros valorizables
73,1,2022-07-12 17:43:50.449002+00:00,1,122530,certificados electricos valorizables (c.e.v.)
74,1,2022-07-12 17:43:50.449008+00:00,1,122535,certificados de reembolso tributario (c.e.r.t.)
75,1,2022-07-12 17:43:50.449014+00:00,1,122540,certificados de desarrollo turistico
76,1,2022-07-12 17:43:50.449020+00:00,1,122545,certificados de inversion forestal (c.i.f.)
77,1,2022-07-12 17:43:50.449027+00:00,1,122595,otros
78,1,2022-07-12 17:43:50.449033+00:00,1,1230,papeles comerciales
79,1,2022-07-12 17:43:50.449038+00:00,1,123005,empresas comerciales
