,state_change_user_id,state_change_date,state,code,country,region,city,street_type,street_number,street_letter,street_bis,street_bis_complement,street_coordinate,numeral_number,numeral_letter,numeral_bis,numeral_bis_complement,numeral_coordinate,height_number,interior_group_type,interior_group_code,interior_type,interior_code
0,1,2022-10-26 17:04:40.834005+00:00,1,A11N-7N-201-A103,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,0,103
1,1,2022-10-26 17:04:40.834055+00:00,1,A11N-7N-201-D22,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,5,22
2,1,2022-10-26 17:04:40.834087+00:00,1,A11N-7N-201-P28,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,28
3,1,2022-10-26 17:04:40.834117+00:00,1,A11N-7N-201-P29,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,29
4,1,2022-10-26 17:04:40.834146+00:00,1,A11N-7N-201-P61,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,61
5,3,2022-10-26 17:04:40.834175+00:00,1,A2B-73-65,Colombia,Valle del Cauca,Cali,0,2,1,False,,,73,,False,,,65,,,,
6,1,2022-10-26 17:04:40.834203+00:00,1,A2B-73b-98,Colombia,Valle del Cauca,Cali,0,2,1,False,,,73,,True,,,98,,,,
7,3,2022-10-26 17:04:40.834232+00:00,1,A2BN-75C-25,Colombia,Valle del Cauca,Cali,0,2,1,False,,0,75,2,False,,,25,,,,
8,1,2022-10-26 17:04:40.834260+00:00,1,A3-19-36,Colombia,Valle del Cauca,Cali,0,3,,False,,,19,,False,,,36,,,,
9,1,2022-10-26 17:04:40.834288+00:00,1,A3-1A-30,Colombia,Valle del Cauca,Cali,0,3,,False,,,1,0,False,,,30,,,,
10,3,2022-10-26 17:04:40.834317+00:00,1,A3O-14-48,Colombia,Valle del Cauca,Cali,0,3,,False,,3,14,,False,,,48,,,,
11,3,2022-10-26 17:04:40.834345+00:00,1,A4N-13N-39,Colombia,Valle del Cauca,Cali,0,4,,False,,0,13,,False,,0,39,,,,
