,state_change_user_id,state_change_date,state,code,name
0,1,2022-11-02 15:32:10.119615+00:00,1,1,activo
1,1,2022-11-02 15:32:10.119665+00:00,1,11,disponible
2,1,2022-11-02 15:32:10.119684+00:00,1,1105,caja
3,1,2022-11-02 15:32:10.119697+00:00,1,110505,caja general
4,1,2022-11-02 15:32:10.119709+00:00,1,110510,cajas menores
5,1,2022-11-02 15:32:10.119720+00:00,1,110515,moneda extranjera
6,1,2022-11-02 15:32:10.119731+00:00,1,1110,bancos
7,1,2022-11-02 15:32:10.119742+00:00,1,111005,moneda nacional
8,1,2022-11-02 15:32:10.119753+00:00,1,111010,moneda extranjera
9,1,2022-11-02 15:32:10.119764+00:00,1,1115,remesas en transito
10,1,2022-11-02 15:32:10.119775+00:00,1,111505,moneda nacional
11,1,2022-11-02 15:32:10.119786+00:00,1,111510,moneda extranjera
12,1,2022-11-02 15:32:10.119797+00:00,1,1120,cuentas de ahorro
13,1,2022-11-02 15:32:10.119808+00:00,1,112005,bancos
14,1,2022-11-02 15:32:10.119819+00:00,1,112010,corporaciones de ahorro y vivienda
15,1,2022-11-02 15:32:10.119830+00:00,1,112015,organismos cooperativos financieros
16,1,2022-11-02 15:32:10.119841+00:00,1,1125,fondos
17,1,2022-11-02 15:32:10.119852+00:00,1,112505,rotatorios moneda nacional
18,1,2022-11-02 15:32:10.119863+00:00,1,112510,rotatorios moneda extranjera
19,1,2022-11-02 15:32:10.119873+00:00,1,112515,especiales moneda nacional
20,1,2022-11-02 15:32:10.119884+00:00,1,112520,especiales moneda extranjera
21,1,2022-11-02 15:32:10.119895+00:00,1,112525,de amortizacion moneda nacional
22,1,2022-11-02 15:32:10.119906+00:00,1,112530,de amortizacion moneda extranjera
23,1,2022-11-02 15:32:10.119916+00:00,1,12,inversiones
24,1,2022-11-02 15:32:10.119927+00:00,1,1205,acciones
25,1,2022-11-02 15:32:10.119938+00:00,1,120505,"agricultura, ganaderia, caza y silvicultura"
26,1,2022-11-02 15:32:10.119949+00:00,1,120510,pesca
27,1,2022-11-02 15:32:10.119959+00:00,1,120515,explotacion de minas y canteras
28,1,2022-11-02 15:32:10.119970+00:00,1,120520,industria manufacturera
29,1,2022-11-02 15:32:10.119981+00:00,1,120525,"suministro de electricidad, gas y agua"
30,1,2022-11-02 15:32:10.119994+00:00,1,120530,construccion
31,1,2022-11-02 15:32:10.120005+00:00,1,120535,comercio al por mayor y al por menor
32,1,2022-11-02 15:32:10.120016+00:00,1,120540,hoteles y restaurantes
33,1,2022-11-02 15:32:10.120027+00:00,1,120545,"transporte, almacenamiento y comunicaciones"
34,1,2022-11-02 15:32:10.120038+00:00,1,120550,actividad financiera
35,1,2022-11-02 15:32:10.120049+00:00,1,120555,"actividades inmobiliarias, empresariales y de alquiler"
36,1,2022-11-02 15:32:10.120060+00:00,1,120560,enseñanza
37,1,2022-11-02 15:32:10.120070+00:00,1,120565,servicios sociales y de salud
38,1,2022-11-02 15:32:10.120081+00:00,1,120570,"otras actividades de servicios comunitarios, sociales"
39,1,2022-11-02 15:32:10.120092+00:00,1,120599,ajustes por inflacion
40,1,2022-11-02 15:32:10.120103+00:00,1,1210,cuotas o partes de interes social
41,1,2022-11-02 15:32:10.120114+00:00,1,121005,"agricultura, ganaderia, caza y silvicultura"
42,1,2022-11-02 15:32:10.120125+00:00,1,121010,pesca
43,1,2022-11-02 15:32:10.120137+00:00,1,121015,explotacion de minas y canteras
44,1,2022-11-02 15:32:10.120150+00:00,1,121020,industria manufacturera
45,1,2022-11-02 15:32:10.120161+00:00,1,121025,"suministro de electricidad, gas y agua"
