,state_change_user_id,state_change_date,state,code,subclass_id,accountable_ptr_id,doc_date,start_date,end_date
0,1,2022-11-02 15:32:13.532500+00:00,1,A6N-13N-62-O1^2015-01-01,34,A6N-13N-62-O1^2015-01-01,2015-01-01,2022-01-01,
1,1,2022-11-02 15:32:13.540616+00:00,1,A6N-13N-62-S101^2021-04-01,34,A6N-13N-62-S101^2021-04-01,2021-04-01,2022-01-01,
2,1,2022-11-02 15:32:13.548934+00:00,1,A6N-13N-62-S102^2021-10-01,34,A6N-13N-62-S102^2021-10-01,2021-10-01,2022-01-01,
3,1,2022-11-02 15:32:13.556649+00:00,1,A6N-13N-62-S103^2020-06-01,34,A6N-13N-62-S103^2020-06-01,2020-06-01,2022-01-01,2022-04-30
4,1,2022-11-02 15:32:13.564075+00:00,1,A6N-13N-62-S103^2022-05-01,34,A6N-13N-62-S103^2022-05-01,2022-05-01,2022-05-01,
5,1,2022-11-02 15:32:13.571783+00:00,1,A6N-13N-62-S104^2021-08-01,34,A6N-13N-62-S104^2021-08-01,2021-08-01,2022-01-01,
6,1,2022-11-02 15:32:13.579092+00:00,1,A6N-13N-62-S105^2021-09-01,34,A6N-13N-62-S105^2021-09-01,2021-09-01,2022-01-01,
7,1,2022-11-02 15:32:13.586538+00:00,1,A6N-13N-62-S108^2016-12-01,34,A6N-13N-62-S108^2016-12-01,2016-12-01,2022-01-01,
8,1,2022-11-02 15:32:13.594168+00:00,1,A6N-13N-62-S109^2021-07-01,34,A6N-13N-62-S109^2021-07-01,2021-07-01,2022-01-01,
9,1,2022-11-02 15:32:13.601236+00:00,1,A6N-13N-62-S110^2021-09-01,34,A6N-13N-62-S110^2021-09-01,2021-09-01,2022-01-01,
10,1,2022-11-02 15:32:13.608508+00:00,1,A6N-13N-62-S111^2021-04-01,34,A6N-13N-62-S111^2021-04-01,2021-04-01,2022-01-01,2022-03-31
11,1,2022-11-02 15:32:13.616156+00:00,1,A6N-13N-62-S111^2022-07-01,34,A6N-13N-62-S111^2022-07-01,2022-07-01,2022-06-25,
12,1,2022-11-02 15:32:13.623920+00:00,1,A6N-13N-62-S112^2015-04-01,34,A6N-13N-62-S112^2015-04-01,2015-04-01,2022-01-01,
13,1,2022-11-02 15:32:13.631438+00:00,1,A6N-13N-62-S114^2021-09-01,34,A6N-13N-62-S114^2021-09-01,2021-09-01,2022-01-01,
14,1,2022-11-02 15:32:13.638965+00:00,1,A6N-13N-62-S201^2021-10-01,34,A6N-13N-62-S201^2021-10-01,2021-10-01,2022-01-01,2022-09-30
15,1,2022-11-02 15:32:13.646314+00:00,1,A6N-13N-62-S202^2021-10-01,34,A6N-13N-62-S202^2021-10-01,2021-10-01,2022-01-01,2022-09-30
16,1,2022-11-02 15:32:13.653342+00:00,1,A6N-13N-62-S203^2020-10-01,34,A6N-13N-62-S203^2020-10-01,2020-10-01,2022-01-01,2022-01-31
17,1,2022-11-02 15:32:13.660681+00:00,1,A6N-13N-62-S203^2022-04-01,34,A6N-13N-62-S203^2022-04-01,2022-04-01,2022-04-01,
18,1,2022-11-02 15:32:13.668286+00:00,1,A6N-13N-62-S204^2021-09-01,34,A6N-13N-62-S204^2021-09-01,2021-09-01,2022-01-01,
19,1,2022-11-02 15:32:13.675879+00:00,1,A6N-13N-62-S205^2020-08-01,34,A6N-13N-62-S205^2020-08-01,2020-08-01,2022-01-01,
20,1,2022-11-02 15:32:13.683417+00:00,1,A6N-13N-62-S207^2004-03-01,34,A6N-13N-62-S207^2004-03-01,2004-03-01,2022-01-01,2022-03-31
21,1,2022-11-02 15:32:13.690933+00:00,1,A6N-13N-62-S208^2021-10-01,34,A6N-13N-62-S208^2021-10-01,2021-10-01,2022-01-01,
22,1,2022-11-02 15:32:13.698448+00:00,1,A6N-13N-62-S209^2006-03-21,34,A6N-13N-62-S209^2006-03-21,2006-03-21,2021-12-21,
23,1,2022-11-02 15:32:13.706380+00:00,1,A6N-13N-62-S210^2017-03-20,34,A6N-13N-62-S210^2017-03-20,2017-03-20,2021-12-20,2022-03-19
24,1,2022-11-02 15:32:13.714292+00:00,1,A6N-13N-62-S211^2017-03-08,34,A6N-13N-62-S211^2017-03-08,2017-03-08,2022-01-08,
25,1,2022-11-02 15:32:13.721685+00:00,1,A6N-13N-62-S212^2011-09-01,34,A6N-13N-62-S212^2011-09-01,2011-09-01,2022-01-01,
26,1,2022-11-02 15:32:13.729412+00:00,1,A6N-13N-62-S214^2018-10-01,34,A6N-13N-62-S214^2018-10-01,2018-10-01,2022-01-01,
27,1,2022-11-02 15:32:13.736687+00:00,1,A6N-13N-62-S217^2018-12-01,34,A6N-13N-62-S217^2018-12-01,2018-12-01,2021-11-01,
28,1,2022-11-02 15:32:13.744403+00:00,1,A6N-13N-62-S219^2004-02-09,34,A6N-13N-62-S219^2004-02-09,2004-02-09,2022-01-09,
29,1,2022-11-02 15:32:13.751788+00:00,1,A6N-13N-62-S221^2018-06-15,34,A6N-13N-62-S221^2018-06-15,2018-06-15,2022-01-15,
30,1,2022-11-02 15:32:13.759125+00:00,1,A6N-13N-62-S222^2022-06-01,34,A6N-13N-62-S222^2022-06-01,2022-06-01,2022-06-01,
31,1,2022-11-02 15:32:13.766390+00:00,1,A6N-13N-62-S301^2021-08-01,34,A6N-13N-62-S301^2021-08-01,2021-08-01,2022-01-01,2022-07-31
32,1,2022-11-02 15:32:13.773709+00:00,1,A6N-13N-62-S302^2021-08-01,34,A6N-13N-62-S302^2021-08-01,2021-08-01,2021-12-01,
33,1,2022-11-02 15:32:13.781221+00:00,1,A6N-13N-62-S303^2022-03-01,34,A6N-13N-62-S303^2022-03-01,2022-03-01,2022-02-07,
34,1,2022-11-02 15:32:13.788466+00:00,1,A6N-13N-62-S304^2022-04-01,34,A6N-13N-62-S304^2022-04-01,2022-04-01,2022-04-01,
35,1,2022-11-02 15:32:13.795510+00:00,1,A6N-13N-62-S305^2021-02-01,34,A6N-13N-62-S305^2021-02-01,2021-02-01,2022-01-01,
36,1,2022-11-02 15:32:13.802758+00:00,1,A6N-13N-62-S306^2018-06-01,34,A6N-13N-62-S306^2018-06-01,2018-06-01,2021-11-01,
37,1,2022-11-02 15:32:13.810132+00:00,1,A6N-13N-62-S308^2022-03-01,34,A6N-13N-62-S308^2022-03-01,2022-03-01,2022-03-01,2022-05-31
38,1,2022-11-02 15:32:13.817164+00:00,1,A6N-13N-62-S308^2022-07-01,34,A6N-13N-62-S308^2022-07-01,2022-07-01,2022-07-01,
39,1,2022-11-02 15:32:13.824125+00:00,1,A6N-13N-62-S309^2022-03-01,34,A6N-13N-62-S309^2022-03-01,2022-03-01,2022-03-01,
40,1,2022-11-02 15:32:13.830960+00:00,1,A6N-13N-62-S310^2021-12-01,34,A6N-13N-62-S310^2021-12-01,2021-12-01,2022-01-01,2022-01-31
41,1,2022-11-02 15:32:13.837899+00:00,1,A6N-13N-62-S310^2022-07-01,34,A6N-13N-62-S310^2022-07-01,2022-07-01,2022-07-01,
42,1,2022-11-02 15:32:13.845087+00:00,1,A6N-13N-62-S311^2021-11-01,34,A6N-13N-62-S311^2021-11-01,2021-11-01,2022-01-01,
43,1,2022-11-02 15:32:13.852569+00:00,1,A6N-13N-62-S312^2017-06-01,34,A6N-13N-62-S312^2017-06-01,2017-06-01,2022-01-01,
44,1,2022-11-02 15:32:13.859782+00:00,1,A6N-13N-62-S314^2019-06-01,34,A6N-13N-62-S314^2019-06-01,2019-06-01,2022-01-01,
45,1,2022-11-02 15:32:13.867411+00:00,1,A6N-13N-62-S315^2019-08-01,34,A6N-13N-62-S315^2019-08-01,2019-08-01,2022-01-01,2022-06-30
46,1,2022-11-02 15:32:13.875261+00:00,1,A6N-13N-62-S317^2022-06-01,34,A6N-13N-62-S317^2022-06-01,2022-06-01,2022-06-03,
