,state_change_user_id,state_change_date,state,type,use,code,address_id,total_area
0,1,2022-11-22 07:28:37.441138+00:00,1,2,1,A6N-13N-62-O1,A6N-13N-62-O1,79
1,1,2022-11-22 07:28:37.441161+00:00,1,9,0,A6N-13N-62-S101,A6N-13N-62-S101,55
2,1,2022-11-22 07:28:37.441172+00:00,1,9,0,A6N-13N-62-S102,A6N-13N-62-S102,45
3,1,2022-11-22 07:28:37.441180+00:00,1,9,0,A6N-13N-62-S103,A6N-13N-62-S103,31
4,1,2022-11-22 07:28:37.441188+00:00,1,9,0,A6N-13N-62-S104,A6N-13N-62-S104,40
5,1,2022-11-22 07:28:37.441197+00:00,1,9,0,A6N-13N-62-S105,A6N-13N-62-S105,40
6,1,2022-11-22 07:28:37.441205+00:00,1,9,0,A6N-13N-62-S106,A6N-13N-62-S106,52
7,1,2022-11-22 07:28:37.441213+00:00,1,9,0,A6N-13N-62-S107,A6N-13N-62-S107,46
8,1,2022-11-22 07:28:37.441220+00:00,1,9,0,A6N-13N-62-S108,A6N-13N-62-S108,45
9,1,2022-11-22 07:28:37.441227+00:00,1,9,0,A6N-13N-62-S109,A6N-13N-62-S109,45
10,1,2022-11-22 07:28:37.441235+00:00,1,9,0,A6N-13N-62-S110,A6N-13N-62-S110,44
11,1,2022-11-22 07:28:37.441242+00:00,1,9,0,A6N-13N-62-S111,A6N-13N-62-S111,43
12,1,2022-11-22 07:28:37.441250+00:00,1,9,0,A6N-13N-62-S112,A6N-13N-62-S112,43
13,1,2022-11-22 07:28:37.441258+00:00,1,9,0,A6N-13N-62-S114,A6N-13N-62-S114,41
14,1,2022-11-22 07:28:37.441266+00:00,1,9,0,A6N-13N-62-S201,A6N-13N-62-S201,35
15,1,2022-11-22 07:28:37.441273+00:00,1,9,0,A6N-13N-62-S202,A6N-13N-62-S202,28
16,1,2022-11-22 07:28:37.441281+00:00,1,9,0,A6N-13N-62-S203,A6N-13N-62-S203,23
17,1,2022-11-22 07:28:37.441288+00:00,1,9,0,A6N-13N-62-S204,A6N-13N-62-S204,25
18,1,2022-11-22 07:28:37.441296+00:00,1,9,0,A6N-13N-62-S205,A6N-13N-62-S205,28
19,1,2022-11-22 07:28:37.441304+00:00,1,9,0,A6N-13N-62-S206,A6N-13N-62-S206,34
20,1,2022-11-22 07:28:37.441311+00:00,1,9,0,A6N-13N-62-S207,A6N-13N-62-S207,34
21,1,2022-11-22 07:28:37.441319+00:00,1,9,0,A6N-13N-62-S208,A6N-13N-62-S208,34
22,1,2022-11-22 07:28:37.441326+00:00,1,9,0,A6N-13N-62-S209,A6N-13N-62-S209,34
23,1,2022-11-22 07:28:37.441334+00:00,1,9,0,A6N-13N-62-S210,A6N-13N-62-S210,34
24,1,2022-11-22 07:28:37.441341+00:00,1,9,0,A6N-13N-62-S211,A6N-13N-62-S211,34
25,1,2022-11-22 07:28:37.441349+00:00,1,9,0,A6N-13N-62-S212,A6N-13N-62-S212,35
26,1,2022-11-22 07:28:37.441357+00:00,1,9,0,A6N-13N-62-S214,A6N-13N-62-S214,36
