,state_change_user_id,state_change_date,state,type,use,code,address_id,total_area
0,1,2022-11-02 15:32:13.346545+00:00,1,2,1,A6N-13N-62-O1,A6N-13N-62-O1,79
1,1,2022-11-02 15:32:13.346575+00:00,1,9,0,A6N-13N-62-S101,A6N-13N-62-S101,55
2,1,2022-11-02 15:32:13.346592+00:00,1,9,0,A6N-13N-62-S102,A6N-13N-62-S102,45
3,1,2022-11-02 15:32:13.346607+00:00,1,9,0,A6N-13N-62-S103,A6N-13N-62-S103,31
4,1,2022-11-02 15:32:13.346621+00:00,1,9,0,A6N-13N-62-S104,A6N-13N-62-S104,40
5,1,2022-11-02 15:32:13.346634+00:00,1,9,0,A6N-13N-62-S105,A6N-13N-62-S105,40
6,1,2022-11-02 15:32:13.346648+00:00,1,9,0,A6N-13N-62-S106,A6N-13N-62-S106,52
7,1,2022-11-02 15:32:13.346661+00:00,1,9,0,A6N-13N-62-S107,A6N-13N-62-S107,46
8,1,2022-11-02 15:32:13.346675+00:00,1,9,0,A6N-13N-62-S108,A6N-13N-62-S108,45
9,1,2022-11-02 15:32:13.346688+00:00,1,9,0,A6N-13N-62-S109,A6N-13N-62-S109,45
10,1,2022-11-02 15:32:13.346701+00:00,1,9,0,A6N-13N-62-S110,A6N-13N-62-S110,44
11,1,2022-11-02 15:32:13.346715+00:00,1,9,0,A6N-13N-62-S111,A6N-13N-62-S111,43
12,1,2022-11-02 15:32:13.346730+00:00,1,9,0,A6N-13N-62-S112,A6N-13N-62-S112,43
13,1,2022-11-02 15:32:13.346744+00:00,1,9,0,A6N-13N-62-S114,A6N-13N-62-S114,41
14,1,2022-11-02 15:32:13.346757+00:00,1,9,0,A6N-13N-62-S201,A6N-13N-62-S201,35
15,1,2022-11-02 15:32:13.346771+00:00,1,9,0,A6N-13N-62-S202,A6N-13N-62-S202,28
16,1,2022-11-02 15:32:13.346784+00:00,1,9,0,A6N-13N-62-S203,A6N-13N-62-S203,23
17,1,2022-11-02 15:32:13.346798+00:00,1,9,0,A6N-13N-62-S204,A6N-13N-62-S204,25
18,1,2022-11-02 15:32:13.346811+00:00,1,9,0,A6N-13N-62-S205,A6N-13N-62-S205,28
19,1,2022-11-02 15:32:13.346825+00:00,1,9,0,A6N-13N-62-S206,A6N-13N-62-S206,34
20,1,2022-11-02 15:32:13.346838+00:00,1,9,0,A6N-13N-62-S207,A6N-13N-62-S207,34
21,1,2022-11-02 15:32:13.346851+00:00,1,9,0,A6N-13N-62-S208,A6N-13N-62-S208,34
22,1,2022-11-02 15:32:13.346865+00:00,1,9,0,A6N-13N-62-S209,A6N-13N-62-S209,34
23,1,2022-11-02 15:32:13.346878+00:00,1,9,0,A6N-13N-62-S210,A6N-13N-62-S210,34
24,1,2022-11-02 15:32:13.346891+00:00,1,9,0,A6N-13N-62-S211,A6N-13N-62-S211,34
