,state_change_user_id,state_change_date,state,code,subclass_id,accountable_ptr_id,doc_date,start_date,end_date
0,1,2022-10-12 17:44:39.468497+00:00,1,A6N-13N-62-O1^2015-01-01,33,A6N-13N-62-O1^2015-01-01,2015-01-01,2022-01-01,
1,1,2022-10-12 17:44:39.485555+00:00,1,A6N-13N-62-S101^2021-04-01,33,A6N-13N-62-S101^2021-04-01,2021-04-01,2022-01-01,
2,1,2022-10-12 17:44:39.501711+00:00,1,A6N-13N-62-S102^2021-10-01,33,A6N-13N-62-S102^2021-10-01,2021-10-01,2022-01-01,
3,1,2022-10-12 17:44:39.517436+00:00,1,A6N-13N-62-S103^2020-06-01,33,A6N-13N-62-S103^2020-06-01,2020-06-01,2022-01-01,2022-04-30
4,1,2022-10-12 17:44:39.533201+00:00,1,A6N-13N-62-S103^2022-05-01,33,A6N-13N-62-S103^2022-05-01,2022-05-01,2022-05-01,
5,1,2022-10-12 17:44:39.556408+00:00,1,A6N-13N-62-S104^2021-08-01,33,A6N-13N-62-S104^2021-08-01,2021-08-01,2022-01-01,
6,1,2022-10-12 17:44:39.583778+00:00,1,A6N-13N-62-S105^2021-09-01,33,A6N-13N-62-S105^2021-09-01,2021-09-01,2022-01-01,
7,1,2022-10-12 17:44:39.610598+00:00,1,A6N-13N-62-S108^2016-12-01,33,A6N-13N-62-S108^2016-12-01,2016-12-01,2022-01-01,
8,1,2022-10-12 17:44:39.632722+00:00,1,A6N-13N-62-S109^2021-07-01,33,A6N-13N-62-S109^2021-07-01,2021-07-01,2022-01-01,
9,1,2022-10-12 17:44:39.651275+00:00,1,A6N-13N-62-S110^2021-09-01,33,A6N-13N-62-S110^2021-09-01,2021-09-01,2022-01-01,
10,1,2022-10-12 17:44:39.667716+00:00,1,A6N-13N-62-S111^2021-04-01,33,A6N-13N-62-S111^2021-04-01,2021-04-01,2022-01-01,2022-03-31
11,1,2022-10-12 17:44:39.686499+00:00,1,A6N-13N-62-S111^2022-07-01,33,A6N-13N-62-S111^2022-07-01,2022-07-01,2022-06-25,
12,1,2022-10-12 17:44:39.712861+00:00,1,A6N-13N-62-S112^2015-04-01,33,A6N-13N-62-S112^2015-04-01,2015-04-01,2022-01-01,
13,1,2022-10-12 17:44:39.740020+00:00,1,A6N-13N-62-S114^2021-09-01,33,A6N-13N-62-S114^2021-09-01,2021-09-01,2022-01-01,
14,1,2022-10-12 17:44:39.766526+00:00,1,A6N-13N-62-S201^2021-10-01,33,A6N-13N-62-S201^2021-10-01,2021-10-01,2022-01-01,2022-09-30
15,1,2022-10-12 17:44:39.793413+00:00,1,A6N-13N-62-S202^2021-10-01,33,A6N-13N-62-S202^2021-10-01,2021-10-01,2022-01-01,2022-09-30
16,1,2022-10-12 17:44:39.820144+00:00,1,A6N-13N-62-S203^2020-10-01,33,A6N-13N-62-S203^2020-10-01,2020-10-01,2022-01-01,2022-01-31
17,1,2022-10-12 17:44:39.847174+00:00,1,A6N-13N-62-S203^2022-04-01,33,A6N-13N-62-S203^2022-04-01,2022-04-01,2022-04-01,
18,1,2022-10-12 17:44:39.874593+00:00,1,A6N-13N-62-S204^2021-09-01,33,A6N-13N-62-S204^2021-09-01,2021-09-01,2022-01-01,
19,1,2022-10-12 17:44:39.901308+00:00,1,A6N-13N-62-S205^2020-08-01,33,A6N-13N-62-S205^2020-08-01,2020-08-01,2022-01-01,
20,1,2022-10-12 17:44:39.927537+00:00,1,A6N-13N-62-S207^2004-03-01,33,A6N-13N-62-S207^2004-03-01,2004-03-01,2022-01-01,2022-03-31
21,1,2022-10-12 17:44:39.954154+00:00,1,A6N-13N-62-S208^2021-10-01,33,A6N-13N-62-S208^2021-10-01,2021-10-01,2022-01-01,
22,1,2022-10-12 17:44:39.980936+00:00,1,A6N-13N-62-S209^2006-03-21,33,A6N-13N-62-S209^2006-03-21,2006-03-21,2021-12-21,
23,1,2022-10-12 17:44:40.001643+00:00,1,A6N-13N-62-S210^2017-03-20,33,A6N-13N-62-S210^2017-03-20,2017-03-20,2021-12-20,2022-03-19
24,1,2022-10-12 17:44:40.019878+00:00,1,A6N-13N-62-S211^2017-03-08,33,A6N-13N-62-S211^2017-03-08,2017-03-08,2022-01-08,
25,1,2022-10-12 17:44:40.037500+00:00,1,A6N-13N-62-S212^2011-09-01,33,A6N-13N-62-S212^2011-09-01,2011-09-01,2022-01-01,
26,1,2022-10-12 17:44:40.053839+00:00,1,A6N-13N-62-S214^2018-10-01,33,A6N-13N-62-S214^2018-10-01,2018-10-01,2022-01-01,
27,1,2022-10-12 17:44:40.076805+00:00,1,A6N-13N-62-S217^2018-12-01,33,A6N-13N-62-S217^2018-12-01,2018-12-01,2021-11-01,
28,1,2022-10-12 17:44:40.103026+00:00,1,A6N-13N-62-S219^2004-02-09,33,A6N-13N-62-S219^2004-02-09,2004-02-09,2022-01-09,
29,1,2022-10-12 17:44:40.128993+00:00,1,A6N-13N-62-S221^2018-06-15,33,A6N-13N-62-S221^2018-06-15,2018-06-15,2022-01-15,
30,1,2022-10-12 17:44:40.145440+00:00,1,A6N-13N-62-S222^2022-06-01,33,A6N-13N-62-S222^2022-06-01,2022-06-01,2022-06-01,
31,1,2022-10-12 17:44:40.169044+00:00,1,A6N-13N-62-S301^2021-08-01,33,A6N-13N-62-S301^2021-08-01,2021-08-01,2022-01-01,2022-07-31
32,1,2022-10-12 17:44:40.195380+00:00,1,A6N-13N-62-S302^2021-08-01,33,A6N-13N-62-S302^2021-08-01,2021-08-01,2021-12-01,
33,1,2022-10-12 17:44:40.221796+00:00,1,A6N-13N-62-S303^2022-03-01,33,A6N-13N-62-S303^2022-03-01,2022-03-01,2022-02-07,
34,1,2022-10-12 17:44:40.256549+00:00,1,A6N-13N-62-S304^2022-04-01,33,A6N-13N-62-S304^2022-04-01,2022-04-01,2022-04-01,
35,1,2022-10-12 17:44:40.283479+00:00,1,A6N-13N-62-S305^2021-02-01,33,A6N-13N-62-S305^2021-02-01,2021-02-01,2022-01-01,
36,1,2022-10-12 17:44:40.301940+00:00,1,A6N-13N-62-S306^2018-06-01,33,A6N-13N-62-S306^2018-06-01,2018-06-01,2021-11-01,
37,1,2022-10-12 17:44:40.318435+00:00,1,A6N-13N-62-S308^2022-03-01,33,A6N-13N-62-S308^2022-03-01,2022-03-01,2022-03-01,2022-05-31
38,1,2022-10-12 17:44:40.341925+00:00,1,A6N-13N-62-S308^2022-07-01,33,A6N-13N-62-S308^2022-07-01,2022-07-01,2022-07-01,
39,1,2022-10-12 17:44:40.369261+00:00,1,A6N-13N-62-S309^2022-03-01,33,A6N-13N-62-S309^2022-03-01,2022-03-01,2022-03-01,
40,1,2022-10-12 17:44:40.395585+00:00,1,A6N-13N-62-S310^2021-12-01,33,A6N-13N-62-S310^2021-12-01,2021-12-01,2022-01-01,2022-01-31
41,1,2022-10-12 17:44:40.422384+00:00,1,A6N-13N-62-S310^2022-07-01,33,A6N-13N-62-S310^2022-07-01,2022-07-01,2022-07-01,
42,1,2022-10-12 17:44:40.449255+00:00,1,A6N-13N-62-S311^2021-11-01,33,A6N-13N-62-S311^2021-11-01,2021-11-01,2022-01-01,
43,1,2022-10-12 17:44:40.475511+00:00,1,A6N-13N-62-S312^2017-06-01,33,A6N-13N-62-S312^2017-06-01,2017-06-01,2022-01-01,
44,1,2022-10-12 17:44:40.501819+00:00,1,A6N-13N-62-S314^2019-06-01,33,A6N-13N-62-S314^2019-06-01,2019-06-01,2022-01-01,
45,1,2022-10-12 17:44:40.528874+00:00,1,A6N-13N-62-S315^2019-08-01,33,A6N-13N-62-S315^2019-08-01,2019-08-01,2022-01-01,2022-06-30
46,1,2022-10-12 17:44:40.555626+00:00,1,A6N-13N-62-S317^2022-06-01,33,A6N-13N-62-S317^2022-06-01,2022-06-01,2022-06-03,
47,1,2022-10-12 17:44:40.582031+00:00,1,A6N-13N-62-S318^2021-08-01,33,A6N-13N-62-S318^2021-08-01,2021-08-01,2022-01-01,
48,1,2022-10-12 17:44:40.608881+00:00,1,A6N-13N-62-S319^2021-08-01,33,A6N-13N-62-S319^2021-08-01,2021-08-01,2022-01-01,
49,1,2022-10-12 17:44:40.635678+00:00,1,A6N-13N-62-S321^1996-08-13,33,A6N-13N-62-S321^1996-08-13,1996-08-13,2022-01-13,
50,1,2022-10-12 17:44:40.662433+00:00,1,A6N-13N-62-S322^2021-01-01,33,A6N-13N-62-S322^2021-01-01,2021-01-01,2022-01-01,
51,1,2022-10-12 17:44:40.689368+00:00,1,A6N-13N-66^2019-04-01,33,A6N-13N-66^2019-04-01,2019-04-01,2022-01-01,
52,1,2022-10-12 17:44:40.716709+00:00,1,A6N-13N-68^1999-02-01,33,A6N-13N-68^1999-02-01,1999-02-01,2022-01-01,
53,1,2022-10-12 17:44:40.744618+00:00,1,A6N-13N-62-S301^2022-10-01,33,A6N-13N-62-S301^2022-10-01,2022-10-01,2022-09-17,
54,1,2022-10-12 17:44:40.771200+00:00,1,A6N-13N-62-S202^2022-10-01,33,A6N-13N-62-S202^2022-10-01,2022-10-01,2022-09-22,
55,1,2022-10-12 21:21:07.969214+00:00,1,K1-17-57^2001-09-01,33,K1-17-57^2001-09-01,2001-09-01,2021-12-01,
56,1,2022-10-12 21:40:45.821261+00:00,1,K1-17-53^2017-06-01,33,K1-17-53^2017-06-01,2017-06-01,2022-01-01,
57,1,2022-10-12 21:59:51.171480+00:00,1,C18-1N-39^2022-03-01,33,C18-1N-39^2022-03-01,2022-03-01,2022-04-01,
58,1,2022-10-12 22:12:48.070259+00:00,1,K1-17-43^2017-07-15,33,K1-17-43^2017-07-15,2017-07-15,2022-01-15,
