,state_change_user_id,state_change_date,state,type,use,code,address_id,total_area
0,1,2022-07-14 00:28:36.633423+00:00,1,2,1,A6N-13N-62-O1,A6N-13N-62-O1,79
1,1,2022-07-14 00:28:36.633449+00:00,1,9,0,A6N-13N-62-S101,A6N-13N-62-S101,55
2,1,2022-07-14 00:28:36.633459+00:00,1,9,0,A6N-13N-62-S102,A6N-13N-62-S102,45
3,1,2022-07-14 00:28:36.633467+00:00,1,9,0,A6N-13N-62-S103,A6N-13N-62-S103,31
4,1,2022-07-14 00:28:36.633475+00:00,1,9,0,A6N-13N-62-S104,A6N-13N-62-S104,40
5,1,2022-07-14 00:28:36.633483+00:00,1,9,0,A6N-13N-62-S105,A6N-13N-62-S105,40
6,1,2022-07-14 00:28:36.633491+00:00,1,9,0,A6N-13N-62-S106,A6N-13N-62-S106,52
7,1,2022-07-14 00:28:36.633499+00:00,1,9,0,A6N-13N-62-S107,A6N-13N-62-S107,46
8,1,2022-07-14 00:28:36.633507+00:00,1,9,0,A6N-13N-62-S108,A6N-13N-62-S108,45
9,1,2022-07-14 00:28:36.633515+00:00,1,9,0,A6N-13N-62-S109,A6N-13N-62-S109,45
10,1,2022-07-14 00:28:36.633523+00:00,1,9,0,A6N-13N-62-S110,A6N-13N-62-S110,44
11,1,2022-07-14 00:28:36.633531+00:00,1,9,0,A6N-13N-62-S111,A6N-13N-62-S111,43
12,1,2022-07-14 00:28:36.633538+00:00,1,9,0,A6N-13N-62-S112,A6N-13N-62-S112,43
13,1,2022-07-14 00:28:36.633546+00:00,1,9,0,A6N-13N-62-S114,A6N-13N-62-S114,41
14,1,2022-07-14 00:28:36.633554+00:00,1,9,0,A6N-13N-62-S201,A6N-13N-62-S201,35
15,1,2022-07-14 00:28:36.633562+00:00,1,9,0,A6N-13N-62-S202,A6N-13N-62-S202,28
16,1,2022-07-14 00:28:36.633570+00:00,1,9,0,A6N-13N-62-S203,A6N-13N-62-S203,23
