,state_change_user_id,state_change_date,state,code,country,region,city,street_type,street_number,street_letter,street_bis,street_bis_complement,street_coordinate,numeral_number,numeral_letter,numeral_bis,numeral_bis_complement,numeral_coordinate,height_number,interior_group_type,interior_group_code,interior_type,interior_code
0,1,2022-08-24 22:17:40.384677+00:00,1,A11N-7N-201-A103,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,0,103
1,1,2022-08-24 22:17:40.384740+00:00,1,A11N-7N-201-D22,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,5,22
2,1,2022-08-24 22:17:40.384693+00:00,1,A11N-7N-201-P28,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,28
3,1,2022-08-24 22:17:40.384708+00:00,1,A11N-7N-201-P29,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,29
4,1,2022-08-24 22:17:40.384724+00:00,1,A11N-7N-201-P61,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,61
5,3,2022-08-24 22:17:40.406363+00:00,1,A2B-73-65,Colombia,Valle del Cauca,CALI,0,2,1,,,,73,,,,,65,,,,
6,1,2022-08-24 22:17:40.384918+00:00,1,A2B-73b-98,Colombia,Valle del Cauca,Cali,0,2,1,False,,,73,,True,,,98,,,,
7,3,2022-08-24 22:17:40.406110+00:00,1,A2BN-75C-25,Colombia,Valle del Cauca,CALI,0,2,1,,,0,75,2,,,,25,,,,
8,1,2022-08-24 22:17:40.385107+00:00,1,A3-19-36,Colombia,Valle del Cauca,Cali,0,3,,False,,,19,,False,,,36,,,,
9,3,2022-08-24 22:17:40.386851+00:00,1,A3O-14-48,Colombia,Valle del Cauca,CALI,0,3,,,,3,14,,,,,48,,,,
10,3,2022-08-24 22:17:40.406511+00:00,1,A4N-13N-39,Colombia,Valle del Cauca,CALI,0,4,,,,0,13,,,,0,39,,,,
11,1,2022-08-24 22:17:40.385401+00:00,1,A4N-14N-22,Colombia,Valle del Cauca,Cali,0,4,,False,,0,14,,False,,0,22,,,,
12,3,2022-08-24 22:17:40.386896+00:00,1,A5-13-165,Colombia,Valle del Cauca,CALI,0,5,,,,,13,,,,,165,,,,
13,3,2022-08-24 22:17:40.406060+00:00,1,A58A-1A-18,Colombia,Valle del Cauca,CALI,0,58,0,,,,1,0,,,,18,,,,
14,3,2022-08-24 22:17:40.406248+00:00,1,A5A-50-48,Colombia,Valle del Cauca,CALI,0,5,0,,,,50,,,,,48,,,,
15,1,2022-08-24 22:17:40.386738+00:00,1,A5AN-23DN-68,Colombia,Valle del Cauca,Cali,0,5,0,False,,0,23,3,False,,0,68,,,,
16,1,2022-08-24 22:17:40.385076+00:00,1,A5N-5N-53,Colombia,Valle del Cauca,Cali,0,5,,False,,0,5,,False,,0,53,,,,
17,1,2022-08-24 22:17:40.379738+00:00,1,A6N-13N-62,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,,
18,1,2022-08-24 22:17:40.382920+00:00,1,A6N-13N-62-O1,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,2,1
19,1,2022-08-24 22:17:40.379789+00:00,1,A6N-13N-62-S101,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,101
20,1,2022-08-24 22:17:40.379809+00:00,1,A6N-13N-62-S102,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,102
21,1,2022-08-24 22:17:40.379825+00:00,1,A6N-13N-62-S103,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,103
22,1,2022-08-24 22:17:40.379841+00:00,1,A6N-13N-62-S104,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,104
23,1,2022-08-24 22:17:40.379856+00:00,1,A6N-13N-62-S105,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,105
24,1,2022-08-24 22:17:40.379871+00:00,1,A6N-13N-62-S106,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,106
25,1,2022-08-24 22:17:40.379887+00:00,1,A6N-13N-62-S107,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,107
26,1,2022-08-24 22:17:40.379903+00:00,1,A6N-13N-62-S108,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,108
27,1,2022-08-24 22:17:40.379918+00:00,1,A6N-13N-62-S109,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,109
28,1,2022-08-24 22:17:40.379934+00:00,1,A6N-13N-62-S110,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,110
29,1,2022-08-24 22:17:40.379950+00:00,1,A6N-13N-62-S111,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,111
30,1,2022-08-24 22:17:40.379965+00:00,1,A6N-13N-62-S112,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,112
31,1,2022-08-24 22:17:40.379981+00:00,1,A6N-13N-62-S114,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,114
