,state_change_user_id,state_change_date,state,code,subclass_id,accountable_ptr_id,doc_date,start_date,end_date
0,1,2022-11-22 07:28:37.556651+00:00,1,A6N-13N-62-O1^2015-01-01,34,A6N-13N-62-O1^2015-01-01,2015-01-01,2022-01-01,
1,1,2022-11-22 07:28:37.564846+00:00,1,A6N-13N-62-S101^2021-04-01,34,A6N-13N-62-S101^2021-04-01,2021-04-01,2022-01-01,
2,1,2022-11-22 07:28:37.572257+00:00,1,A6N-13N-62-S102^2021-10-01,34,A6N-13N-62-S102^2021-10-01,2021-10-01,2022-01-01,
3,1,2022-11-22 07:28:37.579375+00:00,1,A6N-13N-62-S103^2020-06-01,34,A6N-13N-62-S103^2020-06-01,2020-06-01,2022-01-01,2022-04-30
4,1,2022-11-22 07:28:37.586670+00:00,1,A6N-13N-62-S103^2022-05-01,34,A6N-13N-62-S103^2022-05-01,2022-05-01,2022-05-01,
5,1,2022-11-22 07:28:37.593897+00:00,1,A6N-13N-62-S104^2021-08-01,34,A6N-13N-62-S104^2021-08-01,2021-08-01,2022-01-01,
6,1,2022-11-22 07:28:37.600925+00:00,1,A6N-13N-62-S105^2021-09-01,34,A6N-13N-62-S105^2021-09-01,2021-09-01,2022-01-01,
7,1,2022-11-22 07:28:37.607971+00:00,1,A6N-13N-62-S108^2016-12-01,34,A6N-13N-62-S108^2016-12-01,2016-12-01,2022-01-01,
8,1,2022-11-22 07:28:37.615091+00:00,1,A6N-13N-62-S109^2021-07-01,34,A6N-13N-62-S109^2021-07-01,2021-07-01,2022-01-01,
9,1,2022-11-22 07:28:37.622080+00:00,1,A6N-13N-62-S110^2021-09-01,34,A6N-13N-62-S110^2021-09-01,2021-09-01,2022-01-01,
10,1,2022-11-22 07:28:37.629388+00:00,1,A6N-13N-62-S111^2021-04-01,34,A6N-13N-62-S111^2021-04-01,2021-04-01,2022-01-01,2022-03-31
11,1,2022-11-22 07:28:37.636670+00:00,1,A6N-13N-62-S111^2022-07-01,34,A6N-13N-62-S111^2022-07-01,2022-07-01,2022-06-25,
12,1,2022-11-22 07:28:37.643929+00:00,1,A6N-13N-62-S112^2015-04-01,34,A6N-13N-62-S112^2015-04-01,2015-04-01,2022-01-01,
13,1,2022-11-22 07:28:37.651293+00:00,1,A6N-13N-62-S114^2021-09-01,34,A6N-13N-62-S114^2021-09-01,2021-09-01,2022-01-01,
14,1,2022-11-22 07:28:37.660236+00:00,1,A6N-13N-62-S201^2021-10-01,34,A6N-13N-62-S201^2021-10-01,2021-10-01,2022-01-01,2022-09-30
15,1,2022-11-22 07:28:37.672275+00:00,1,A6N-13N-62-S202^2021-10-01,34,A6N-13N-62-S202^2021-10-01,2021-10-01,2022-01-01,2022-09-30
16,1,2022-11-22 07:28:37.683509+00:00,1,A6N-13N-62-S203^2020-10-01,34,A6N-13N-62-S203^2020-10-01,2020-10-01,2022-01-01,2022-01-31
17,1,2022-11-22 07:28:37.693445+00:00,1,A6N-13N-62-S203^2022-04-01,34,A6N-13N-62-S203^2022-04-01,2022-04-01,2022-04-01,
18,1,2022-11-22 07:28:37.703011+00:00,1,A6N-13N-62-S204^2021-09-01,34,A6N-13N-62-S204^2021-09-01,2021-09-01,2022-01-01,
19,1,2022-11-22 07:28:37.712600+00:00,1,A6N-13N-62-S205^2020-08-01,34,A6N-13N-62-S205^2020-08-01,2020-08-01,2022-01-01,
20,1,2022-11-22 07:28:37.722001+00:00,1,A6N-13N-62-S207^2004-03-01,34,A6N-13N-62-S207^2004-03-01,2004-03-01,2022-01-01,2022-03-31
21,1,2022-11-22 07:28:37.731429+00:00,1,A6N-13N-62-S208^2021-10-01,34,A6N-13N-62-S208^2021-10-01,2021-10-01,2022-01-01,
22,1,2022-11-22 07:28:37.740448+00:00,1,A6N-13N-62-S209^2006-03-21,34,A6N-13N-62-S209^2006-03-21,2006-03-21,2021-12-21,
23,1,2022-11-22 07:28:37.749537+00:00,1,A6N-13N-62-S210^2017-03-20,34,A6N-13N-62-S210^2017-03-20,2017-03-20,2021-12-20,2022-03-19
24,1,2022-11-22 07:28:37.758988+00:00,1,A6N-13N-62-S211^2017-03-08,34,A6N-13N-62-S211^2017-03-08,2017-03-08,2022-01-08,
25,1,2022-11-22 07:28:37.768021+00:00,1,A6N-13N-62-S212^2011-09-01,34,A6N-13N-62-S212^2011-09-01,2011-09-01,2022-01-01,
26,1,2022-11-22 07:28:37.776758+00:00,1,A6N-13N-62-S214^2018-10-01,34,A6N-13N-62-S214^2018-10-01,2018-10-01,2022-01-01,
27,1,2022-11-22 07:28:37.785637+00:00,1,A6N-13N-62-S217^2018-12-01,34,A6N-13N-62-S217^2018-12-01,2018-12-01,2021-11-01,
28,1,2022-11-22 07:28:37.794645+00:00,1,A6N-13N-62-S219^2004-02-09,34,A6N-13N-62-S219^2004-02-09,2004-02-09,2022-01-09,
29,1,2022-11-22 07:28:37.803673+00:00,1,A6N-13N-62-S221^2018-06-15,34,A6N-13N-62-S221^2018-06-15,2018-06-15,2022-01-15,
30,1,2022-11-22 07:28:37.816693+00:00,1,A6N-13N-62-S222^2022-06-01,34,A6N-13N-62-S222^2022-06-01,2022-06-01,2022-06-01,
31,1,2022-11-22 07:28:37.826351+00:00,1,A6N-13N-62-S301^2021-08-01,34,A6N-13N-62-S301^2021-08-01,2021-08-01,2022-01-01,2022-07-31
32,1,2022-11-22 07:28:37.835723+00:00,1,A6N-13N-62-S302^2021-08-01,34,A6N-13N-62-S302^2021-08-01,2021-08-01,2021-12-01,
33,1,2022-11-22 07:28:37.844962+00:00,1,A6N-13N-62-S303^2022-03-01,34,A6N-13N-62-S303^2022-03-01,2022-03-01,2022-02-07,
