,state_change_user_id,state_change_date,state,type,use,code,address_id,total_area
0,1,2022-10-12 17:44:39.256482+00:00,1,2,1,A6N-13N-62-O1,A6N-13N-62-O1,79
1,1,2022-10-12 17:44:39.256516+00:00,1,9,0,A6N-13N-62-S101,A6N-13N-62-S101,55
2,1,2022-10-12 17:44:39.256550+00:00,1,9,0,A6N-13N-62-S102,A6N-13N-62-S102,45
3,1,2022-10-12 17:44:39.256571+00:00,1,9,0,A6N-13N-62-S103,A6N-13N-62-S103,31
4,1,2022-10-12 17:44:39.256586+00:00,1,9,0,A6N-13N-62-S104,A6N-13N-62-S104,40
5,1,2022-10-12 17:44:39.256601+00:00,1,9,0,A6N-13N-62-S105,A6N-13N-62-S105,40
6,1,2022-10-12 17:44:39.256616+00:00,1,9,0,A6N-13N-62-S106,A6N-13N-62-S106,52
7,1,2022-10-12 17:44:39.256630+00:00,1,9,0,A6N-13N-62-S107,A6N-13N-62-S107,46
8,1,2022-10-12 17:44:39.256645+00:00,1,9,0,A6N-13N-62-S108,A6N-13N-62-S108,45
9,1,2022-10-12 17:44:39.256660+00:00,1,9,0,A6N-13N-62-S109,A6N-13N-62-S109,45
10,1,2022-10-12 17:44:39.256674+00:00,1,9,0,A6N-13N-62-S110,A6N-13N-62-S110,44
11,1,2022-10-12 17:44:39.256689+00:00,1,9,0,A6N-13N-62-S111,A6N-13N-62-S111,43
12,1,2022-10-12 17:44:39.256704+00:00,1,9,0,A6N-13N-62-S112,A6N-13N-62-S112,43
13,1,2022-10-12 17:44:39.256719+00:00,1,9,0,A6N-13N-62-S114,A6N-13N-62-S114,41
14,1,2022-10-12 17:44:39.256734+00:00,1,9,0,A6N-13N-62-S201,A6N-13N-62-S201,35
15,1,2022-10-12 17:44:39.256749+00:00,1,9,0,A6N-13N-62-S202,A6N-13N-62-S202,28
16,1,2022-10-12 17:44:39.256763+00:00,1,9,0,A6N-13N-62-S203,A6N-13N-62-S203,23
17,1,2022-10-12 17:44:39.256778+00:00,1,9,0,A6N-13N-62-S204,A6N-13N-62-S204,25
18,1,2022-10-12 17:44:39.256792+00:00,1,9,0,A6N-13N-62-S205,A6N-13N-62-S205,28
19,1,2022-10-12 17:44:39.256807+00:00,1,9,0,A6N-13N-62-S206,A6N-13N-62-S206,34
20,1,2022-10-12 17:44:39.256821+00:00,1,9,0,A6N-13N-62-S207,A6N-13N-62-S207,34
21,1,2022-10-12 17:44:39.256835+00:00,1,9,0,A6N-13N-62-S208,A6N-13N-62-S208,34
22,1,2022-10-12 17:44:39.256849+00:00,1,9,0,A6N-13N-62-S209,A6N-13N-62-S209,34
23,1,2022-10-12 17:44:39.256863+00:00,1,9,0,A6N-13N-62-S210,A6N-13N-62-S210,34
24,1,2022-10-12 17:44:39.256877+00:00,1,9,0,A6N-13N-62-S211,A6N-13N-62-S211,34
25,1,2022-10-12 17:44:39.256892+00:00,1,9,0,A6N-13N-62-S212,A6N-13N-62-S212,35
26,1,2022-10-12 17:44:39.256906+00:00,1,9,0,A6N-13N-62-S214,A6N-13N-62-S214,36
27,1,2022-10-12 17:44:39.256920+00:00,1,9,0,A6N-13N-62-S215,A6N-13N-62-S215,2
28,1,2022-10-12 17:44:39.256934+00:00,1,9,0,A6N-13N-62-S216,A6N-13N-62-S216,36
29,1,2022-10-12 17:44:39.256948+00:00,1,9,0,A6N-13N-62-S217,A6N-13N-62-S217,40
30,1,2022-10-12 17:44:39.256962+00:00,1,9,0,A6N-13N-62-S218,A6N-13N-62-S218,33
31,1,2022-10-12 17:44:39.256976+00:00,1,9,0,A6N-13N-62-S219,A6N-13N-62-S219,41
32,1,2022-10-12 17:44:39.256990+00:00,1,9,0,A6N-13N-62-S220,A6N-13N-62-S220,32
33,1,2022-10-12 17:44:39.257004+00:00,1,9,0,A6N-13N-62-S221,A6N-13N-62-S221,30
34,1,2022-10-12 17:44:39.257019+00:00,1,9,0,A6N-13N-62-S222,A6N-13N-62-S222,31
35,1,2022-10-12 17:44:39.257033+00:00,1,9,0,A6N-13N-62-S301,A6N-13N-62-S301,35
36,1,2022-10-12 17:44:39.257047+00:00,1,9,0,A6N-13N-62-S302,A6N-13N-62-S302,28
37,1,2022-10-12 17:44:39.257061+00:00,1,9,0,A6N-13N-62-S303,A6N-13N-62-S303,23
38,1,2022-10-12 17:44:39.257075+00:00,1,9,0,A6N-13N-62-S304,A6N-13N-62-S304,25
39,1,2022-10-12 17:44:39.257089+00:00,1,9,0,A6N-13N-62-S305,A6N-13N-62-S305,28
40,1,2022-10-12 17:44:39.257103+00:00,1,9,0,A6N-13N-62-S306,A6N-13N-62-S306,34
41,1,2022-10-12 17:44:39.257118+00:00,1,9,0,A6N-13N-62-S307,A6N-13N-62-S307,34
42,1,2022-10-12 17:44:39.257132+00:00,1,9,0,A6N-13N-62-S308,A6N-13N-62-S308,34
43,1,2022-10-12 17:44:39.257146+00:00,1,9,0,A6N-13N-62-S309,A6N-13N-62-S309,34
44,1,2022-10-12 17:44:39.257160+00:00,1,9,0,A6N-13N-62-S310,A6N-13N-62-S310,34
45,1,2022-10-12 17:44:39.257174+00:00,1,9,0,A6N-13N-62-S311,A6N-13N-62-S311,34
46,1,2022-10-12 17:44:39.257188+00:00,1,9,0,A6N-13N-62-S312,A6N-13N-62-S312,35
47,1,2022-10-12 17:44:39.257202+00:00,1,9,0,A6N-13N-62-S314,A6N-13N-62-S314,36
48,1,2022-10-12 17:44:39.257216+00:00,1,9,0,A6N-13N-62-S315,A6N-13N-62-S315,22
49,1,2022-10-12 17:44:39.257230+00:00,1,9,0,A6N-13N-62-S316,A6N-13N-62-S316,25
50,1,2022-10-12 17:44:39.257244+00:00,1,9,0,A6N-13N-62-S317,A6N-13N-62-S317,31
