,id,state_change_user_id,state_change_date,state,realty_id,estate_id,percentage
0,1,1,2022-10-06 15:30:50.050600+00:00,1,A6N-13N-62-O1,760010100020700370004000000004,100.0000
1,2,1,2022-10-06 15:30:50.050662+00:00,1,A6N-13N-62-S101,760010100020700370004000000004,100.0000
2,3,1,2022-10-06 15:30:50.050688+00:00,1,A6N-13N-62-S102,760010100020700370004000000004,100.0000
3,4,1,2022-10-06 15:30:50.050709+00:00,1,A6N-13N-62-S103,760010100020700370004000000004,100.0000
4,5,1,2022-10-06 15:30:50.050729+00:00,1,A6N-13N-62-S104,760010100020700370004000000004,100.0000
5,6,1,2022-10-06 15:30:50.050766+00:00,1,A6N-13N-62-S105,760010100020700370004000000004,100.0000
6,7,1,2022-10-06 15:30:50.050796+00:00,1,A6N-13N-62-S106,760010100020700370004000000004,100.0000
7,8,1,2022-10-06 15:30:50.050817+00:00,1,A6N-13N-62-S107,760010100020700370004000000004,100.0000
8,9,1,2022-10-06 15:30:50.050837+00:00,1,A6N-13N-62-S108,760010100020700370004000000004,100.0000
9,10,1,2022-10-06 15:30:50.050856+00:00,1,A6N-13N-62-S109,760010100020700370004000000004,100.0000
10,11,1,2022-10-06 15:30:50.050874+00:00,1,A6N-13N-62-S110,760010100020700370004000000004,100.0000
11,12,1,2022-10-06 15:30:50.050893+00:00,1,A6N-13N-62-S111,760010100020700370004000000004,100.0000
12,13,1,2022-10-06 15:30:50.050912+00:00,1,A6N-13N-62-S112,760010100020700370004000000004,100.0000
13,14,1,2022-10-06 15:30:50.050931+00:00,1,A6N-13N-62-S114,760010100020700370004000000004,100.0000
14,15,1,2022-10-06 15:30:50.050950+00:00,1,A6N-13N-62-S201,760010100020700370004000000004,100.0000
15,16,1,2022-10-06 15:30:50.050969+00:00,1,A6N-13N-62-S202,760010100020700370004000000004,100.0000
16,17,1,2022-10-06 15:30:50.050988+00:00,1,A6N-13N-62-S203,760010100020700370004000000004,100.0000
17,18,1,2022-10-06 15:30:50.051007+00:00,1,A6N-13N-62-S204,760010100020700370004000000004,100.0000
18,19,1,2022-10-06 15:30:50.051026+00:00,1,A6N-13N-62-S205,760010100020700370004000000004,100.0000
19,20,1,2022-10-06 15:30:50.051045+00:00,1,A6N-13N-62-S206,760010100020700370004000000004,100.0000
20,21,1,2022-10-06 15:30:50.051063+00:00,1,A6N-13N-62-S207,760010100020700370004000000004,100.0000
21,22,1,2022-10-06 15:30:50.051082+00:00,1,A6N-13N-62-S208,760010100020700370004000000004,100.0000
22,23,1,2022-10-06 15:30:50.051101+00:00,1,A6N-13N-62-S209,760010100020700370004000000004,100.0000
23,24,1,2022-10-06 15:30:50.051119+00:00,1,A6N-13N-62-S210,760010100020700370004000000004,100.0000
24,25,1,2022-10-06 15:30:50.051138+00:00,1,A6N-13N-62-S211,760010100020700370004000000004,100.0000
25,26,1,2022-10-06 15:30:50.051157+00:00,1,A6N-13N-62-S212,760010100020700370004000000004,100.0000
26,27,1,2022-10-06 15:30:50.051175+00:00,1,A6N-13N-62-S214,760010100020700370004000000004,100.0000
27,28,1,2022-10-06 15:30:50.051194+00:00,1,A6N-13N-62-S215,760010100020700370004000000004,100.0000
28,29,1,2022-10-06 15:30:50.051212+00:00,1,A6N-13N-62-S216,760010100020700370004000000004,100.0000
29,30,1,2022-10-06 15:30:50.051232+00:00,1,A6N-13N-62-S217,760010100020700370004000000004,100.0000
30,31,1,2022-10-06 15:30:50.051253+00:00,1,A6N-13N-62-S218,760010100020700370004000000004,100.0000
31,32,1,2022-10-06 15:30:50.051273+00:00,1,A6N-13N-62-S219,760010100020700370004000000004,100.0000
