,state_change_user_id,state_change_date,state,type,use,code,address_id,total_area
0,1,2022-09-29 19:41:53.661907+00:00,1,2,1,A6N-13N-62-O1,A6N-13N-62-O1,79
1,1,2022-09-29 19:41:53.661933+00:00,1,9,0,A6N-13N-62-S101,A6N-13N-62-S101,55
2,1,2022-09-29 19:41:53.661944+00:00,1,9,0,A6N-13N-62-S102,A6N-13N-62-S102,45
3,1,2022-09-29 19:41:53.661952+00:00,1,9,0,A6N-13N-62-S103,A6N-13N-62-S103,31
4,1,2022-09-29 19:41:53.661960+00:00,1,9,0,A6N-13N-62-S104,A6N-13N-62-S104,40
5,1,2022-09-29 19:41:53.661967+00:00,1,9,0,A6N-13N-62-S105,A6N-13N-62-S105,40
6,1,2022-09-29 19:41:53.661975+00:00,1,9,0,A6N-13N-62-S106,A6N-13N-62-S106,52
7,1,2022-09-29 19:41:53.661982+00:00,1,9,0,A6N-13N-62-S107,A6N-13N-62-S107,46
8,1,2022-09-29 19:41:53.661990+00:00,1,9,0,A6N-13N-62-S108,A6N-13N-62-S108,45
9,1,2022-09-29 19:41:53.661998+00:00,1,9,0,A6N-13N-62-S109,A6N-13N-62-S109,45
10,1,2022-09-29 19:41:53.662006+00:00,1,9,0,A6N-13N-62-S110,A6N-13N-62-S110,44
11,1,2022-09-29 19:41:53.662013+00:00,1,9,0,A6N-13N-62-S111,A6N-13N-62-S111,43
12,1,2022-09-29 19:41:53.662021+00:00,1,9,0,A6N-13N-62-S112,A6N-13N-62-S112,43
13,1,2022-09-29 19:41:53.662028+00:00,1,9,0,A6N-13N-62-S114,A6N-13N-62-S114,41
14,1,2022-09-29 19:41:53.662036+00:00,1,9,0,A6N-13N-62-S201,A6N-13N-62-S201,35
15,1,2022-09-29 19:41:53.662043+00:00,1,9,0,A6N-13N-62-S202,A6N-13N-62-S202,28
16,1,2022-09-29 19:41:53.662051+00:00,1,9,0,A6N-13N-62-S203,A6N-13N-62-S203,23
17,1,2022-09-29 19:41:53.662059+00:00,1,9,0,A6N-13N-62-S204,A6N-13N-62-S204,25
18,1,2022-09-29 19:41:53.662066+00:00,1,9,0,A6N-13N-62-S205,A6N-13N-62-S205,28
19,1,2022-09-29 19:41:53.662074+00:00,1,9,0,A6N-13N-62-S206,A6N-13N-62-S206,34
20,1,2022-09-29 19:41:53.662081+00:00,1,9,0,A6N-13N-62-S207,A6N-13N-62-S207,34
21,1,2022-09-29 19:41:53.662089+00:00,1,9,0,A6N-13N-62-S208,A6N-13N-62-S208,34
22,1,2022-09-29 19:41:53.662096+00:00,1,9,0,A6N-13N-62-S209,A6N-13N-62-S209,34
23,1,2022-09-29 19:41:53.662104+00:00,1,9,0,A6N-13N-62-S210,A6N-13N-62-S210,34
24,1,2022-09-29 19:41:53.662111+00:00,1,9,0,A6N-13N-62-S211,A6N-13N-62-S211,34
25,1,2022-09-29 19:41:53.662119+00:00,1,9,0,A6N-13N-62-S212,A6N-13N-62-S212,35
26,1,2022-09-29 19:41:53.662127+00:00,1,9,0,A6N-13N-62-S214,A6N-13N-62-S214,36
