,id,state_change_user_id,state_change_date,state,realty_id,estate_id,percentage
0,1,1,2022-10-12 17:44:39.401916+00:00,1,A6N-13N-62-O1,760010100020700370004000000004,100.0000
1,2,1,2022-10-12 17:44:39.401970+00:00,1,A6N-13N-62-S101,760010100020700370004000000004,100.0000
2,3,1,2022-10-12 17:44:39.401995+00:00,1,A6N-13N-62-S102,760010100020700370004000000004,100.0000
3,4,1,2022-10-12 17:44:39.402015+00:00,1,A6N-13N-62-S103,760010100020700370004000000004,100.0000
4,5,1,2022-10-12 17:44:39.402034+00:00,1,A6N-13N-62-S104,760010100020700370004000000004,100.0000
5,6,1,2022-10-12 17:44:39.402053+00:00,1,A6N-13N-62-S105,760010100020700370004000000004,100.0000
6,7,1,2022-10-12 17:44:39.402072+00:00,1,A6N-13N-62-S106,760010100020700370004000000004,100.0000
7,8,1,2022-10-12 17:44:39.402090+00:00,1,A6N-13N-62-S107,760010100020700370004000000004,100.0000
8,9,1,2022-10-12 17:44:39.402108+00:00,1,A6N-13N-62-S108,760010100020700370004000000004,100.0000
9,10,1,2022-10-12 17:44:39.402126+00:00,1,A6N-13N-62-S109,760010100020700370004000000004,100.0000
10,11,1,2022-10-12 17:44:39.402144+00:00,1,A6N-13N-62-S110,760010100020700370004000000004,100.0000
11,12,1,2022-10-12 17:44:39.402161+00:00,1,A6N-13N-62-S111,760010100020700370004000000004,100.0000
12,13,1,2022-10-12 17:44:39.402179+00:00,1,A6N-13N-62-S112,760010100020700370004000000004,100.0000
13,14,1,2022-10-12 17:44:39.402197+00:00,1,A6N-13N-62-S114,760010100020700370004000000004,100.0000
14,15,1,2022-10-12 17:44:39.402215+00:00,1,A6N-13N-62-S201,760010100020700370004000000004,100.0000
15,16,1,2022-10-12 17:44:39.402234+00:00,1,A6N-13N-62-S202,760010100020700370004000000004,100.0000
16,17,1,2022-10-12 17:44:39.402253+00:00,1,A6N-13N-62-S203,760010100020700370004000000004,100.0000
17,18,1,2022-10-12 17:44:39.402272+00:00,1,A6N-13N-62-S204,760010100020700370004000000004,100.0000
18,19,1,2022-10-12 17:44:39.402291+00:00,1,A6N-13N-62-S205,760010100020700370004000000004,100.0000
19,20,1,2022-10-12 17:44:39.402309+00:00,1,A6N-13N-62-S206,760010100020700370004000000004,100.0000
20,21,1,2022-10-12 17:44:39.402327+00:00,1,A6N-13N-62-S207,760010100020700370004000000004,100.0000
21,22,1,2022-10-12 17:44:39.402345+00:00,1,A6N-13N-62-S208,760010100020700370004000000004,100.0000
22,23,1,2022-10-12 17:44:39.402362+00:00,1,A6N-13N-62-S209,760010100020700370004000000004,100.0000
23,24,1,2022-10-12 17:44:39.402396+00:00,1,A6N-13N-62-S210,760010100020700370004000000004,100.0000
24,25,1,2022-10-12 17:44:39.402425+00:00,1,A6N-13N-62-S211,760010100020700370004000000004,100.0000
25,26,1,2022-10-12 17:44:39.402445+00:00,1,A6N-13N-62-S212,760010100020700370004000000004,100.0000
26,27,1,2022-10-12 17:44:39.402464+00:00,1,A6N-13N-62-S214,760010100020700370004000000004,100.0000
27,28,1,2022-10-12 17:44:39.402483+00:00,1,A6N-13N-62-S215,760010100020700370004000000004,100.0000
28,29,1,2022-10-12 17:44:39.402501+00:00,1,A6N-13N-62-S216,760010100020700370004000000004,100.0000
29,30,1,2022-10-12 17:44:39.402520+00:00,1,A6N-13N-62-S217,760010100020700370004000000004,100.0000
30,31,1,2022-10-12 17:44:39.402537+00:00,1,A6N-13N-62-S218,760010100020700370004000000004,100.0000
31,32,1,2022-10-12 17:44:39.402555+00:00,1,A6N-13N-62-S219,760010100020700370004000000004,100.0000
32,33,1,2022-10-12 17:44:39.402573+00:00,1,A6N-13N-62-S220,760010100020700370004000000004,100.0000
33,34,1,2022-10-12 17:44:39.402591+00:00,1,A6N-13N-62-S221,760010100020700370004000000004,100.0000
34,35,1,2022-10-12 17:44:39.402609+00:00,1,A6N-13N-62-S222,760010100020700370004000000004,100.0000
35,36,1,2022-10-12 17:44:39.402627+00:00,1,A6N-13N-62-S301,760010100020700370004000000004,100.0000
36,37,1,2022-10-12 17:44:39.402645+00:00,1,A6N-13N-62-S302,760010100020700370004000000004,100.0000
37,38,1,2022-10-12 17:44:39.402662+00:00,1,A6N-13N-62-S303,760010100020700370004000000004,100.0000
38,39,1,2022-10-12 17:44:39.402680+00:00,1,A6N-13N-62-S304,760010100020700370004000000004,100.0000
39,40,1,2022-10-12 17:44:39.402698+00:00,1,A6N-13N-62-S305,760010100020700370004000000004,100.0000
40,41,1,2022-10-12 17:44:39.402716+00:00,1,A6N-13N-62-S306,760010100020700370004000000004,100.0000
41,42,1,2022-10-12 17:44:39.402734+00:00,1,A6N-13N-62-S307,760010100020700370004000000004,100.0000
42,43,1,2022-10-12 17:44:39.402751+00:00,1,A6N-13N-62-S308,760010100020700370004000000004,100.0000
43,44,1,2022-10-12 17:44:39.402769+00:00,1,A6N-13N-62-S309,760010100020700370004000000004,100.0000
44,45,1,2022-10-12 17:44:39.402787+00:00,1,A6N-13N-62-S310,760010100020700370004000000004,100.0000
45,46,1,2022-10-12 17:44:39.402805+00:00,1,A6N-13N-62-S311,760010100020700370004000000004,100.0000
46,47,1,2022-10-12 17:44:39.402823+00:00,1,A6N-13N-62-S312,760010100020700370004000000004,100.0000
47,48,1,2022-10-12 17:44:39.402842+00:00,1,A6N-13N-62-S314,760010100020700370004000000004,100.0000
48,49,1,2022-10-12 17:44:39.402861+00:00,1,A6N-13N-62-S315,760010100020700370004000000004,100.0000
49,50,1,2022-10-12 17:44:39.402879+00:00,1,A6N-13N-62-S316,760010100020700370004000000004,100.0000
50,51,1,2022-10-12 17:44:39.402897+00:00,1,A6N-13N-62-S317,760010100020700370004000000004,100.0000
51,52,1,2022-10-12 17:44:39.402915+00:00,1,A6N-13N-62-S318,760010100020700370004000000004,100.0000
52,53,1,2022-10-12 17:44:39.402933+00:00,1,A6N-13N-62-S319,760010100020700370004000000004,100.0000
53,54,1,2022-10-12 17:44:39.402951+00:00,1,A6N-13N-62-S320,760010100020700370004000000004,100.0000
54,55,1,2022-10-12 17:44:39.402968+00:00,1,A6N-13N-62-S321,760010100020700370004000000004,100.0000
55,56,1,2022-10-12 17:44:39.402986+00:00,1,A6N-13N-62-S322,760010100020700370004000000004,100.0000
56,57,1,2022-10-12 17:44:39.403003+00:00,1,A6N-13N-66,760010100020700370004000000004,100.0000
57,58,1,2022-10-12 17:44:39.403021+00:00,1,A6N-13N-68,760010100020700370004000000004,100.0000
58,59,1,2022-10-12 17:44:39.403038+00:00,1,K1-17-37,760010100031300020001000000001,100.0000
59,60,1,2022-10-12 17:44:39.403056+00:00,1,K1-17-43,760010100031300020001000000001,100.0000
60,61,1,2022-10-12 17:44:39.403073+00:00,1,K1-17-47,760010100031300020001000000001,100.0000
61,62,1,2022-10-12 17:44:39.403090+00:00,1,K1-17-53,760010100031300020001000000001,100.0000
62,63,1,2022-10-12 17:44:39.403108+00:00,1,K1-17-57,760010100031300020001000000001,100.0000
63,64,1,2022-10-12 17:44:39.403125+00:00,1,K1-17-65,760010100031300020001000000001,100.0000
64,65,1,2022-10-12 17:44:39.403143+00:00,1,C18-1N-33,760010100031300020001000000001,100.0000
65,66,1,2022-10-12 17:44:39.403160+00:00,1,C18-1N-39,760010100031300020001000000001,100.0000
66,67,1,2022-10-12 17:44:39.403178+00:00,1,C18-1N-41,760010100031300020001000000001,100.0000
67,68,1,2022-10-12 17:44:39.403195+00:00,1,C18-1N-43,760010100031300020001000000001,100.0000
68,69,1,2022-10-12 17:44:39.403213+00:00,1,K1B-30-16,760010100040200230001000000001,100.0000
69,70,1,2022-10-12 17:44:39.403231+00:00,1,K1B-30-34,760010100040200230001000000001,100.0000
70,71,1,2022-10-12 17:44:39.403248+00:00,1,K1B-30-52,760010100040200230001000000001,100.0000
71,72,1,2022-10-12 17:44:39.403266+00:00,1,K1B-30-76,760010100040200230001000000001,100.0000
72,73,1,2022-10-12 17:44:39.403284+00:00,1,K2C-30-3,760010100040200230001000000001,100.0000
73,74,1,2022-10-12 17:44:39.403301+00:00,1,K2C-30-9,760010100040200230001000000001,100.0000
74,75,1,2022-10-12 17:44:39.403319+00:00,1,K2C-30-15-B2,760010100040200230001000000001,97.4900
75,76,1,2022-10-12 17:44:39.403339+00:00,1,K2C-30-15-B2,760010100040200230006000000006,2.5100
76,77,1,2022-10-12 17:44:39.403359+00:00,1,K2C-30-15-B3,760010100040200230001000000001,52.6900
77,78,1,2022-10-12 17:44:39.403398+00:00,1,K2C-30-15-B3,760010100040200230006000000006,47.3100
78,79,1,2022-10-12 17:44:39.403452+00:00,1,K2C-30-27,760010100040200230001000000001,57.8500
79,80,1,2022-10-12 17:44:39.403474+00:00,1,K2C-30-27,760010100040200230006000000006,42.1500
80,81,1,2022-10-12 17:44:39.403523+00:00,1,K2C-30-29,760010100040200230001000000001,100.0000
81,82,1,2022-10-12 17:44:39.403555+00:00,1,K2C-30-51,760010100040200230001000000001,100.0000
82,83,1,2022-10-12 17:44:39.403574+00:00,1,C30-1B-13,760010100040200230001000000001,100.0000
83,84,1,2022-10-12 17:44:39.403592+00:00,1,C30-1B-15-B1,760010100040200230001000000001,100.0000
84,85,1,2022-10-12 17:44:39.403611+00:00,1,C30-1B-15-B2,760010100040200230001000000001,100.0000
85,86,1,2022-10-12 17:44:39.403629+00:00,1,C30-1B-15-B3,760010100040200230001000000001,100.0000
86,87,1,2022-10-12 17:44:39.403647+00:00,1,C30-1B-15-B5,760010100040200230001000000001,100.0000
87,88,1,2022-10-12 17:44:39.403665+00:00,1,C30-1B-27,760010100040200230001000000001,100.0000
88,89,1,2022-10-12 17:44:39.403684+00:00,1,C30-1B-31,760010100040200230001000000001,100.0000
89,90,1,2022-10-12 17:44:39.403720+00:00,1,C31-1B-4,760010100040200230002000000002,100.0000
90,91,1,2022-10-12 17:44:39.403744+00:00,1,C31-1B-24,760010100040200230001000000001,37.7600
91,92,1,2022-10-12 17:44:39.403765+00:00,1,C31-1B-24,760010100040200230002000000002,61.2400
92,93,1,2022-10-12 17:44:39.403784+00:00,1,C31-1B-34,760010100040200230001000000001,32.7900
93,94,1,2022-10-12 17:44:39.403804+00:00,1,C31-1B-34,760010100040200230003000000003,67.2100
94,95,1,2022-10-12 17:44:39.403823+00:00,1,C31-1B-44,760010100040200230001000000001,85.9300
95,96,1,2022-10-12 17:44:39.403841+00:00,1,C31-1B-44,760010100040200230003000000003,12.6900
96,97,1,2022-10-12 17:44:39.403860+00:00,1,C31-1B-44,760010100040200230004000000004,1.3800
97,98,1,2022-10-12 17:44:39.403880+00:00,1,C31-1B-54,760010100040200230004000000004,95.0600
98,99,1,2022-10-12 17:44:39.403899+00:00,1,C31-1B-54,760010100040200230005000000005,4.9400
99,100,1,2022-10-12 17:44:39.403917+00:00,1,C31-1B-64,760010100040200230001000000001,100.0000
100,101,1,2022-10-12 17:44:39.403935+00:00,1,C31-1B-74,760010100040200230001000000001,100.0000
101,102,1,2022-10-12 17:44:39.403953+00:00,1,C31-1B-80,760010100040200230001000000001,100.0000
102,103,1,2022-10-12 17:44:39.403971+00:00,1,K2C-29-36,760010100040100050006000000006,100.0000
103,104,1,2022-10-12 17:44:39.403989+00:00,1,K1-35-29-B9,760010100041700100010000000010,100.0000
104,105,1,2022-10-12 17:44:39.404007+00:00,1,K1-35-29-B11,760010100041700100010000000010,100.0000
