,state_change_user_id,state_change_date,state,code,country,region,city,street_type,street_number,street_letter,street_bis,street_bis_complement,street_coordinate,numeral_number,numeral_letter,numeral_bis,numeral_bis_complement,numeral_coordinate,height_number,interior_group_type,interior_group_code,interior_type,interior_code
0,1,2022-12-13 20:51:56.851441+00:00,1,A11N-7N-201-A103,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,0,103
1,1,2022-12-13 20:51:56.851492+00:00,1,A11N-7N-201-D22,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,5,22
2,1,2022-12-13 20:51:56.851524+00:00,1,A11N-7N-201-P28,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,28
3,1,2022-12-13 20:51:56.851553+00:00,1,A11N-7N-201-P29,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,29
4,1,2022-12-13 20:51:56.851581+00:00,1,A11N-7N-201-P61,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,61
5,3,2022-12-13 20:51:56.851609+00:00,1,A2B-73-65,Colombia,Valle del Cauca,Cali,0,2,1,False,,,73,,False,,,65,,,,
6,1,2022-12-13 20:51:56.851636+00:00,1,A2B-73b-98,Colombia,Valle del Cauca,Cali,0,2,1,False,,,73,,True,,,98,,,,
7,3,2022-12-13 20:51:56.851664+00:00,1,A2BN-75C-25,Colombia,Valle del Cauca,Cali,0,2,1,False,,0,75,2,False,,,25,,,,
8,1,2022-12-13 20:51:56.851691+00:00,1,A3-19-36,Colombia,Valle del Cauca,Cali,0,3,,False,,,19,,False,,,36,,,,
9,1,2022-12-13 20:51:56.851718+00:00,1,A3-1A-30,Colombia,Valle del Cauca,Cali,0,3,,False,,,1,0,False,,,30,,,,
10,3,2022-12-13 20:51:56.851745+00:00,1,A3O-14-48,Colombia,Valle del Cauca,Cali,0,3,,False,,3,14,,False,,,48,,,,
11,3,2022-12-13 20:51:56.851772+00:00,1,A4N-13N-39,Colombia,Valle del Cauca,Cali,0,4,,False,,0,13,,False,,0,39,,,,
12,1,2022-12-13 20:51:56.851799+00:00,1,A4N-14N-22,Colombia,Valle del Cauca,Cali,0,4,,False,,0,14,,False,,0,22,,,,
13,3,2022-12-13 20:51:56.851826+00:00,1,A5-13-165,Colombia,Valle del Cauca,Cali,0,5,,False,,,13,,False,,,165,,,,
14,3,2022-12-13 20:51:56.851853+00:00,1,A58A-1A-18,Colombia,Valle del Cauca,Cali,0,58,0,False,,,1,0,False,,,18,,,,
15,3,2022-12-13 20:51:56.851880+00:00,1,A5A-50-48,Colombia,Valle del Cauca,Cali,0,5,0,False,,,50,,False,,,48,,,,
16,1,2022-12-13 20:51:56.851923+00:00,1,A5AN-23DN-68,Colombia,Valle del Cauca,Cali,0,5,0,False,,0,23,3,False,,0,68,,,,
17,1,2022-12-13 20:51:56.851993+00:00,1,A5N-5N-53,Colombia,Valle del Cauca,Cali,0,5,,False,,0,5,,False,,0,53,,,,
18,1,2022-12-13 20:51:56.852023+00:00,1,A6N-13N-62,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,,
19,1,2022-12-13 20:51:56.852075+00:00,1,A6N-13N-62-O1,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,2,1
20,1,2022-12-13 20:51:56.852117+00:00,1,A6N-13N-62-S101,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,101
21,1,2022-12-13 20:51:56.852145+00:00,1,A6N-13N-62-S102,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,102
22,1,2022-12-13 20:51:56.852173+00:00,1,A6N-13N-62-S103,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,103
23,1,2022-12-13 20:51:56.852201+00:00,1,A6N-13N-62-S104,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,104
24,1,2022-12-13 20:51:56.852228+00:00,1,A6N-13N-62-S105,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,105
25,1,2022-12-13 20:51:56.852256+00:00,1,A6N-13N-62-S106,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,106
26,1,2022-12-13 20:51:56.852284+00:00,1,A6N-13N-62-S107,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,107
27,1,2022-12-13 20:51:56.852312+00:00,1,A6N-13N-62-S108,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,108
28,1,2022-12-13 20:51:56.852340+00:00,1,A6N-13N-62-S109,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,109
29,1,2022-12-13 20:51:56.852367+00:00,1,A6N-13N-62-S110,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,110
30,1,2022-12-13 20:51:56.852395+00:00,1,A6N-13N-62-S111,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,111
31,1,2022-12-13 20:51:56.852422+00:00,1,A6N-13N-62-S112,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,112
32,1,2022-12-13 20:51:56.852450+00:00,1,A6N-13N-62-S114,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,114
33,1,2022-12-13 20:51:56.852477+00:00,1,A6N-13N-62-S201,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,201
34,1,2022-12-13 20:51:56.852505+00:00,1,A6N-13N-62-S202,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,202
35,1,2022-12-13 20:51:56.852532+00:00,1,A6N-13N-62-S203,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,203
36,1,2022-12-13 20:51:56.852560+00:00,1,A6N-13N-62-S204,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,204
37,1,2022-12-13 20:51:56.852596+00:00,1,A6N-13N-62-S205,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,205
38,1,2022-12-13 20:51:56.852634+00:00,1,A6N-13N-62-S206,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,10,206
