,state_change_user_id,state_change_date,state,code,country,region,city,street_type,street_number,street_letter,street_bis,street_bis_complement,street_coordinate,numeral_number,numeral_letter,numeral_bis,numeral_bis_complement,numeral_coordinate,height_number,interior_group_type,interior_group_code,interior_type,interior_code
0,1,2022-08-04 21:28:57.204694+00:00,1,123456789012345678901234567890123,,,,1,1,,,,,1,,,,,1,,,,
1,1,2022-07-14 00:28:33.791894+00:00,1,A11N-7N-201-A103,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,0,103
2,1,2022-07-14 00:28:33.791956+00:00,1,A11N-7N-201-D22,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,5,22
3,1,2022-07-14 00:28:33.791910+00:00,1,A11N-7N-201-P28,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,28
4,1,2022-07-14 00:28:33.791926+00:00,1,A11N-7N-201-P29,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,29
5,1,2022-07-14 00:28:33.791941+00:00,1,A11N-7N-201-P61,Colombia,Valle del Cauca,Cali,0,11,,False,,0,7,,False,,0,201,,,4,61
6,3,2022-07-14 00:28:33.795600+00:00,1,A2B-73-65,Colombia,Valle del Cauca,CALI,0,2,1,,,,73,,,,,65,,,,
7,1,2022-07-14 00:28:33.792018+00:00,1,A2B-73b-98,Colombia,Valle del Cauca,Cali,0,2,1,False,,,73,,True,,,98,,,,
8,3,2022-07-14 00:28:33.795363+00:00,1,A2BN-75C-25,Colombia,Valle del Cauca,CALI,0,2,1,,,0,75,2,,,,25,,,,
9,1,2022-07-14 00:28:33.792094+00:00,1,A3-19-36,Colombia,Valle del Cauca,Cali,0,3,,False,,,19,,False,,,36,,,,
10,3,2022-07-14 00:28:33.793720+00:00,1,A3O-14-48,Colombia,Valle del Cauca,CALI,0,3,,,,3,14,,,,,48,,,,
11,3,2022-07-14 00:28:33.795748+00:00,1,A4N-13N-39,Colombia,Valle del Cauca,CALI,0,4,,,,0,13,,,,0,39,,,,
12,1,2022-07-14 00:28:33.792336+00:00,1,A4N-14N-22,Colombia,Valle del Cauca,Cali,0,4,,False,,0,14,,False,,0,22,,,,
13,3,2022-07-14 00:28:33.793764+00:00,1,A5-13-165,Colombia,Valle del Cauca,CALI,0,5,,,,,13,,,,,165,,,,
14,3,2022-07-14 00:28:33.795348+00:00,1,A58A-1A-18,Colombia,Valle del Cauca,CALI,0,58,0,,,,1,0,,,,18,,,,
15,3,2022-07-14 00:28:33.795497+00:00,1,A5A-50-48,Colombia,Valle del Cauca,CALI,0,5,0,,,,50,,,,,48,,,,
16,1,2022-07-14 00:28:33.793629+00:00,1,A5AN-23DN-68,Colombia,Valle del Cauca,Cali,0,5,0,False,,0,23,3,False,,0,68,,,,
17,1,2022-07-14 00:28:33.792063+00:00,1,A5N-5N-53,Colombia,Valle del Cauca,Cali,0,5,,False,,0,5,,False,,0,53,,,,
18,1,2022-07-14 00:28:33.786948+00:00,1,A6N-13N-62,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,,
19,1,2022-07-14 00:28:33.790002+00:00,1,A6N-13N-62-O1,Colombia,Valle del Cauca,Cali,0,6,,False,,0,13,,False,,0,62,,,2,1
