,state_change_user_id,state_change_date,state,code,name
0,1,2022-10-26 17:04:45.879055+00:00,2,1,Activo
1,1,2022-10-26 17:04:45.879083+00:00,1,2,Pasivo
2,1,2022-10-26 17:04:45.879097+00:00,1,3,Patrimonio
3,1,2022-10-26 17:04:45.879109+00:00,1,11,Disponible
4,1,2022-10-26 17:04:45.879120+00:00,1,12,Inversiones
5,1,2022-10-26 17:04:45.879131+00:00,1,4,Ingreso
6,1,2022-10-26 17:04:45.879142+00:00,1,41,Operacionales
7,1,2022-10-26 17:04:45.879153+00:00,1,4155,"Actividades Inmobiliarias, Empresariales y de Alquiler"
8,1,2022-10-26 17:04:45.879163+00:00,1,415505,Arrendamientos de Bienes Inmuebles
9,1,2022-10-26 17:04:45.879174+00:00,1,13,Deudores
10,1,2022-10-26 17:04:45.879185+00:00,1,1355,Anticipo de Impuestos y Contribuciones o Saldos a Favor
11,1,2022-10-26 17:04:45.879195+00:00,1,135515,Retencion en la Fuente
12,1,2022-10-26 17:04:45.879206+00:00,1,135517,Impuesto a las Ventas Retenido
13,1,2022-10-26 17:04:45.879217+00:00,1,1380,Deudores Varios
14,1,2022-10-26 17:04:45.879228+00:00,1,138020,Cuentas por Cobrar de Terceros
15,1,2022-10-26 17:04:45.879239+00:00,1,1345,Ingresos por Cobrar
16,1,2022-10-26 17:04:45.879250+00:00,1,134530,Arrendamientos
17,1,2022-10-26 17:04:45.879260+00:00,1,24,"Impuestos, Gravamenes y Tasas"
18,1,2022-10-26 17:04:45.879270+00:00,1,2408,Impuesto Sobre las Ventas por Pagar
19,1,2022-10-26 17:04:45.879281+00:00,1,28,Otros Pasivos
20,1,2022-10-26 17:04:45.879291+00:00,1,2815,Ingresos Recibidos para Terceros
21,1,2022-10-26 17:04:45.879301+00:00,1,281510,Venta por Cuenta de Terceros
22,1,2022-10-26 17:04:45.879311+00:00,1,9,Cuentas de Orden Acreedoras
23,1,2022-10-26 17:04:45.879321+00:00,1,91,Responsabilidades Contingentes
24,1,2022-10-26 17:04:45.879331+00:00,1,9130,Contratos de Administracion Delegada
25,1,2022-10-26 17:04:45.879342+00:00,1,1305,Clientes
26,1,2022-10-26 17:04:45.879352+00:00,1,130505,Nacionales
27,1,2022-10-26 17:04:45.879362+00:00,1,13050505,Impuesto a la Venta
28,1,2022-10-26 17:04:45.879372+00:00,1,13802005,Arrendamientos Inmuebles
29,1,2022-10-26 17:04:45.879382+00:00,1,1105,Caja
30,1,2022-10-26 17:04:45.879392+00:00,1,110505,Caja General
31,1,2022-10-26 17:04:45.879402+00:00,1,110510,Cajas Menores
32,1,2022-10-26 17:04:45.879412+00:00,1,11051005,Orlando Ortiz
33,1,2022-10-26 17:04:45.879422+00:00,1,1110,Bancos
34,1,2022-10-26 17:04:45.879433+00:00,1,111005,Moneda Nacional
35,1,2022-10-26 17:04:45.879443+00:00,1,11100505,Banco de Occidente
36,1,2022-10-26 17:04:45.879453+00:00,1,11100510,Scotiabank Colpatria
37,1,2022-10-26 17:04:45.879463+00:00,1,93,Acreedoras de Control
38,1,2022-10-26 17:04:45.879474+00:00,1,9395,Otras Cuentas de Orden Acreedoras de Control
39,1,2022-10-26 17:04:45.879484+00:00,1,939505,Documentos por Cobrar Descontados
40,1,2022-10-26 17:04:45.879495+00:00,1,913005,Administracion de Inmuebles
