,id,state_change_user_id,state_change_date,state,realty_id,estate_id,percentage
0,1,1,2022-12-13 20:52:03.511938+00:00,1,A6N-13N-62-O1,760010100020700370004000000004,100.0000
1,2,1,2022-12-13 20:52:03.511995+00:00,1,A6N-13N-62-S101,760010100020700370004000000004,100.0000
2,3,1,2022-12-13 20:52:03.512019+00:00,1,A6N-13N-62-S102,760010100020700370004000000004,100.0000
3,4,1,2022-12-13 20:52:03.512039+00:00,1,A6N-13N-62-S103,760010100020700370004000000004,100.0000
4,5,1,2022-12-13 20:52:03.512058+00:00,1,A6N-13N-62-S104,760010100020700370004000000004,100.0000
5,6,1,2022-12-13 20:52:03.512078+00:00,1,A6N-13N-62-S105,760010100020700370004000000004,100.0000
6,7,1,2022-12-13 20:52:03.512097+00:00,1,A6N-13N-62-S106,760010100020700370004000000004,100.0000
7,8,1,2022-12-13 20:52:03.512116+00:00,1,A6N-13N-62-S107,760010100020700370004000000004,100.0000
8,9,1,2022-12-13 20:52:03.512134+00:00,1,A6N-13N-62-S108,760010100020700370004000000004,100.0000
9,10,1,2022-12-13 20:52:03.512152+00:00,1,A6N-13N-62-S109,760010100020700370004000000004,100.0000
10,11,1,2022-12-13 20:52:03.512170+00:00,1,A6N-13N-62-S110,760010100020700370004000000004,100.0000
11,12,1,2022-12-13 20:52:03.512188+00:00,1,A6N-13N-62-S111,760010100020700370004000000004,100.0000
12,13,1,2022-12-13 20:52:03.512205+00:00,1,A6N-13N-62-S112,760010100020700370004000000004,100.0000
13,14,1,2022-12-13 20:52:03.512223+00:00,1,A6N-13N-62-S114,760010100020700370004000000004,100.0000
14,15,1,2022-12-13 20:52:03.512240+00:00,1,A6N-13N-62-S201,760010100020700370004000000004,100.0000
15,16,1,2022-12-13 20:52:03.512258+00:00,1,A6N-13N-62-S202,760010100020700370004000000004,100.0000
16,17,1,2022-12-13 20:52:03.512275+00:00,1,A6N-13N-62-S203,760010100020700370004000000004,100.0000
17,18,1,2022-12-13 20:52:03.512293+00:00,1,A6N-13N-62-S204,760010100020700370004000000004,100.0000
18,19,1,2022-12-13 20:52:03.512311+00:00,1,A6N-13N-62-S205,760010100020700370004000000004,100.0000
19,20,1,2022-12-13 20:52:03.512329+00:00,1,A6N-13N-62-S206,760010100020700370004000000004,100.0000
20,21,1,2022-12-13 20:52:03.512346+00:00,1,A6N-13N-62-S207,760010100020700370004000000004,100.0000
21,22,1,2022-12-13 20:52:03.512363+00:00,1,A6N-13N-62-S208,760010100020700370004000000004,100.0000
22,23,1,2022-12-13 20:52:03.512381+00:00,1,A6N-13N-62-S209,760010100020700370004000000004,100.0000
23,24,1,2022-12-13 20:52:03.512399+00:00,1,A6N-13N-62-S210,760010100020700370004000000004,100.0000
24,25,1,2022-12-13 20:52:03.512416+00:00,1,A6N-13N-62-S211,760010100020700370004000000004,100.0000
25,26,1,2022-12-13 20:52:03.512434+00:00,1,A6N-13N-62-S212,760010100020700370004000000004,100.0000
26,27,1,2022-12-13 20:52:03.512451+00:00,1,A6N-13N-62-S214,760010100020700370004000000004,100.0000
27,28,1,2022-12-13 20:52:03.512469+00:00,1,A6N-13N-62-S215,760010100020700370004000000004,100.0000
28,29,1,2022-12-13 20:52:03.512486+00:00,1,A6N-13N-62-S216,760010100020700370004000000004,100.0000
