,state_change_user_id,state_change_date,state,code,name
0,1,2022-11-23 13:30:33.934836+00:00,2,1,Activo
1,1,2022-11-23 13:30:33.934866+00:00,1,2,Pasivo
2,1,2022-11-23 13:30:33.934880+00:00,1,3,Patrimonio
3,1,2022-11-23 13:30:33.934891+00:00,1,11,Disponible
4,1,2022-11-23 13:30:33.934903+00:00,1,12,Inversiones
5,1,2022-11-23 13:30:33.934913+00:00,1,4,Ingreso
6,1,2022-11-23 13:30:33.934924+00:00,1,41,Operacionales
7,1,2022-11-23 13:30:33.934935+00:00,1,4155,"Actividades Inmobiliarias, Empresariales y de Alquiler"
8,1,2022-11-23 13:30:33.934946+00:00,1,415505,Arrendamientos de Bienes Inmuebles
9,1,2022-11-23 13:30:33.934957+00:00,1,13,Deudores
10,1,2022-11-23 13:30:33.934968+00:00,1,1355,Anticipo de Impuestos y Contribuciones o Saldos a Favor
11,1,2022-11-23 13:30:33.934979+00:00,1,135515,Retencion en la Fuente
12,1,2022-11-23 13:30:33.935007+00:00,1,135517,Impuesto a las Ventas Retenido
13,1,2022-11-23 13:30:33.935018+00:00,1,1380,Deudores Varios
14,1,2022-11-23 13:30:33.935028+00:00,1,138020,Cuentas por Cobrar de Terceros
15,1,2022-11-23 13:30:33.935039+00:00,1,1345,Ingresos por Cobrar
16,1,2022-11-23 13:30:33.935049+00:00,1,134530,Arrendamientos
17,1,2022-11-23 13:30:33.935060+00:00,1,24,"Impuestos, Gravamenes y Tasas"
18,1,2022-11-23 13:30:33.935070+00:00,1,2408,Impuesto Sobre las Ventas por Pagar
19,1,2022-11-23 13:30:33.935081+00:00,1,28,Otros Pasivos
20,1,2022-11-23 13:30:33.935091+00:00,1,2815,Ingresos Recibidos para Terceros
21,1,2022-11-23 13:30:33.935102+00:00,1,281510,Venta por Cuenta de Terceros
22,1,2022-11-23 13:30:33.935112+00:00,1,9,Cuentas de Orden Acreedoras
23,1,2022-11-23 13:30:33.935122+00:00,1,91,Responsabilidades Contingentes
24,1,2022-11-23 13:30:33.935133+00:00,1,9130,Contratos de Administracion Delegada
25,1,2022-11-23 13:30:33.935143+00:00,1,1305,Clientes
26,1,2022-11-23 13:30:33.935154+00:00,1,130505,Nacionales
27,1,2022-11-23 13:30:33.935164+00:00,1,13050505,Impuesto a la Venta
28,1,2022-11-23 13:30:33.935175+00:00,1,13802005,Arrendamientos Inmuebles
29,1,2022-11-23 13:30:33.935185+00:00,1,1105,Caja
30,1,2022-11-23 13:30:33.935196+00:00,1,110505,Caja General
31,1,2022-11-23 13:30:33.935207+00:00,1,110510,Cajas Menores
32,1,2022-11-23 13:30:33.935217+00:00,1,11051005,Orlando Ortiz
33,1,2022-11-23 13:30:33.935228+00:00,1,1110,Bancos
34,1,2022-11-23 13:30:33.935239+00:00,1,111005,Moneda Nacional
35,1,2022-11-23 13:30:33.935250+00:00,1,11100505,Banco de Occidente
36,1,2022-11-23 13:30:33.935260+00:00,1,11100510,Scotiabank Colpatria
37,1,2022-11-23 13:30:33.935270+00:00,1,93,Acreedoras de Control
38,1,2022-11-23 13:30:33.935281+00:00,1,9395,Otras Cuentas de Orden Acreedoras de Control
39,1,2022-11-23 13:30:33.935291+00:00,1,939505,Documentos por Cobrar Descontados
40,1,2022-11-23 13:30:33.935302+00:00,1,913005,Administracion de Inmuebles
41,1,2022-11-23 15:08:56.394073+00:00,1,5,Gastos
42,1,2022-11-23 15:09:37.513498+00:00,1,53,No operacionales
43,1,2022-11-23 15:09:54.712797+00:00,1,5305,Financieros
44,1,2022-11-23 15:10:24.903050+00:00,1,530535,Descuentos comerciales condicionales
