,state_change_user_id,state_change_date,state,code,name
0,1,2022-10-12 17:44:44.600850+00:00,2,1,Activo
1,1,2022-10-12 17:44:44.600882+00:00,1,2,Pasivo
2,1,2022-10-12 17:44:44.600896+00:00,1,3,Patrimonio
3,1,2022-10-12 17:44:44.600907+00:00,1,11,Disponible
4,1,2022-10-12 17:44:44.600918+00:00,1,12,Inversiones
5,1,2022-10-12 17:44:44.600929+00:00,1,4,Ingreso
6,1,2022-10-12 17:44:44.600940+00:00,1,41,Operacionales
7,1,2022-10-12 17:44:44.600950+00:00,1,4155,"Actividades Inmobiliarias, Empresariales y de Alquiler"
8,1,2022-10-12 17:44:44.600961+00:00,1,415505,Arrendamientos de Bienes Inmuebles
9,1,2022-10-12 17:44:44.600972+00:00,1,13,Deudores
10,1,2022-10-12 17:44:44.600982+00:00,1,1355,Anticipo de Impuestos y Contribuciones o Saldos a Favor
11,1,2022-10-12 17:44:44.600993+00:00,1,135515,Retencion en la Fuente
12,1,2022-10-12 17:44:44.601004+00:00,1,135517,Impuesto a las Ventas Retenido
13,1,2022-10-12 17:44:44.601014+00:00,1,1380,Deudores Varios
14,1,2022-10-12 17:44:44.601026+00:00,1,138020,Cuentas por Cobrar de Terceros
15,1,2022-10-12 17:44:44.601036+00:00,1,1345,Ingresos por Cobrar
16,1,2022-10-12 17:44:44.601047+00:00,1,134530,Arrendamientos
17,1,2022-10-12 17:44:44.601058+00:00,1,24,"Impuestos, Gravamenes y Tasas"
18,1,2022-10-12 17:44:44.601068+00:00,1,2408,Impuesto Sobre las Ventas por Pagar
19,1,2022-10-12 17:44:44.601079+00:00,1,28,Otros Pasivos
20,1,2022-10-12 17:44:44.601089+00:00,1,2815,Ingresos Recibidos para Terceros
21,1,2022-10-12 17:44:44.601099+00:00,1,281510,Venta por Cuenta de Terceros
22,1,2022-10-12 17:44:44.601110+00:00,1,9,Cuentas de Orden Acreedoras
23,1,2022-10-12 17:44:44.601120+00:00,1,91,Responsabilidades Contingentes
24,1,2022-10-12 17:44:44.601130+00:00,1,9130,Contratos de Administracion Delegada
25,1,2022-10-12 17:44:44.601141+00:00,1,1305,Clientes
26,1,2022-10-12 17:44:44.601151+00:00,1,130505,Nacionales
27,1,2022-10-12 17:44:44.601162+00:00,1,13050505,Impuesto a la Venta
28,1,2022-10-12 17:44:44.601173+00:00,1,13802005,Arrendamientos
29,1,2022-10-12 17:44:44.601183+00:00,1,1105,Caja
30,1,2022-10-12 17:44:44.601194+00:00,1,110505,Caja General
31,1,2022-10-12 17:44:44.601205+00:00,1,110510,Cajas Menores
32,1,2022-10-12 17:44:44.601215+00:00,1,11051005,Orlando Ortiz
33,1,2022-10-12 17:44:44.601274+00:00,1,1110,Bancos
34,1,2022-10-12 17:44:44.601288+00:00,1,111005,Moneda Nacional
35,1,2022-10-12 17:44:44.601299+00:00,1,11100505,Banco de Occidente
36,1,2022-10-12 17:44:44.601310+00:00,1,11100510,Scotiabank Colpatria
37,1,2022-10-12 17:44:44.601321+00:00,1,93,Acreedoras de Control
38,1,2022-10-12 17:44:44.601332+00:00,1,9395,Otras Cuentas de Orden Acreedoras de Control
39,1,2022-10-12 17:44:44.601343+00:00,1,939505,Documentos por Cobrar Descontados
40,1,2022-10-12 17:44:44.601354+00:00,1,913005,Administracion de Inmuebles
